0.600000	0.910000	1
1.310000	1.600000	2
2.000000	2.310000	3
2.710000	2.990000	4
3.410000	3.700000	5
4.100000	4.400000	6
4.800000	5.110000	7
5.500000	5.790000	8
6.200000	6.500000	9
6.900000	7.200000	10
7.360000	7.670000	11
8.060000	8.360000	12
8.760000	9.060000	13
9.460000	9.750000	14
10.160000	10.480000	15
10.860000	11.150000	16
11.560000	11.860000	17
12.260000	12.550000	18
12.960000	13.250000	19
13.660000	13.950000	20
14.360000	14.670000	21
15.060000	15.340000	22
15.760000	16.050000	23
16.460000	16.750000	24
17.160000	17.470000	25
17.860000	18.150000	26
18.560000	18.850000	27
19.260000	19.550000	28
19.960000	20.270000	29
20.660000	20.950000	30
21.360000	21.650000	31
22.060000	22.350000	32
22.760000	23.070000	33
23.460000	23.740000	34
24.160000	24.430000	35
24.860000	25.150000	36
25.560000	25.850000	37
26.260000	26.540000	38
26.960000	27.250000	39
27.660000	27.950000	40
28.360000	28.650000	41
29.060000	29.340000	42
29.760000	30.030000	43
30.460000	30.740000	44
31.160000	31.450000	45
31.860000	32.140000	46
32.560000	32.850000	47
33.260000	33.550000	48
33.960000	34.250000	49
34.660000	34.940000	50
35.360000	35.630000	51
36.060000	36.350000	52
36.760000	37.050000	53
37.450000	37.740000	54
38.160000	38.440000	55
38.860000	39.140000	56
39.560000	39.850000	57
40.260000	40.550000	58
40.960000	41.230000	59
41.660000	41.950000	60
42.360000	42.670000	61
43.060000	43.340000	62
43.750000	44.040000	63
44.460000	44.750000	64
45.160000	45.440000	65
45.850000	46.140000	66
46.530000	46.830000	67
47.230000	47.520000	68
47.940000	48.230000	69
48.630000	48.920000	70
49.330000	49.610000	71
50.030000	50.320000	72
50.740000	51.010000	73
51.430000	51.720000	74
52.130000	52.420000	75
52.830000	53.130000	76
53.530000	53.820000	77
54.230000	54.520000	78
54.930000	55.220000	79
55.630000	55.920000	80
56.330000	56.620000	81
57.030000	57.320000	82
57.730000	58.020000	83
58.430000	58.720000	84
59.130000	59.420000	85
59.830000	60.130000	86
60.530000	60.810000	87
61.230000	61.520000	88
61.930000	62.220000	89
62.630000	62.920000	90
63.330000	63.620000	91
64.030000	64.310000	92
64.730000	65.040000	93
65.430000	65.720000	94
66.130000	66.430000	95
66.830000	67.110000	96
67.530000	67.800000	97
68.230000	68.510000	98
68.930000	69.220000	99
69.630000	69.920000	100
70.320000	70.620000	101
71.030000	71.310000	102
71.730000	72.010000	103
72.370000	72.660000	104
73.080000	73.370000	105
73.770000	74.060000	106
74.470000	74.750000	107
75.170000	75.470000	108
75.870000	76.150000	109
76.570000	76.860000	110
77.270000	77.580000	111
77.970000	78.260000	112
78.670000	78.980000	113
79.370000	79.660000	114
80.070000	80.370000	115
80.770000	81.070000	116
81.470000	81.760000	117
82.170000	82.460000	118
82.870000	83.160000	119
83.570000	83.850000	120
84.270000	84.580000	121
84.970000	85.260000	122
85.670000	85.950000	123
86.370000	86.670000	124
87.070000	87.350000	125
87.770000	88.060000	126
88.470000	88.760000	127
89.170000	89.450000	128
89.870000	90.160000	129
90.570000	90.850000	130
91.270000	91.550000	131
91.970000	92.250000	132
92.650000	92.810000	133
93.230000	93.510000	134
94.010000	94.280000	135
94.710000	94.980000	136
95.410000	95.670000	137
96.100000	96.370000	138
96.810000	97.060000	139
97.500000	97.780000	140
98.210000	98.470000	141
98.900000	99.180000	142
99.610000	99.870000	143
100.300000	100.580000	144
101.000000	101.290000	145
101.700000	101.980000	146
102.410000	102.680000	147
103.100000	103.380000	148
103.810000	104.070000	149
104.500000	104.780000	150
105.210000	105.470000	151
105.900000	106.170000	152
106.600000	106.870000	153
107.300000	107.580000	154
108.000000	108.270000	155
108.700000	108.980000	156
109.400000	109.660000	157
110.100000	110.370000	158
110.800000	111.060000	159
111.550000	111.770000	160
112.210000	112.420000	161
112.900000	113.170000	162
113.600000	113.830000	163
114.300000	114.540000	164
115.010000	115.260000	165
115.700000	115.930000	166
116.400000	116.660000	167
117.110000	117.350000	168
117.800000	118.040000	169
118.330000	118.600000	170
119.040000	119.290000	171
119.740000	119.960000	172
120.440000	120.670000	173
121.130000	121.400000	174
121.840000	122.060000	175
122.540000	122.800000	176
123.210000	123.420000	177
123.910000	124.170000	178
124.610000	124.840000	179
125.300000	125.540000	180
126.010000	126.270000	181
126.700000	126.960000	182
127.400000	127.620000	183
128.040000	128.290000	184
128.740000	128.960000	185
129.440000	129.690000	186
130.150000	130.400000	187
130.840000	131.120000	188
131.540000	131.810000	189
132.260000	132.480000	190
132.940000	133.180000	191
133.640000	133.910000	192
134.340000	134.600000	193
135.040000	135.280000	194
135.750000	135.980000	195
136.440000	136.710000	196
137.140000	137.400000	197
137.840000	138.110000	198
