0.440000	0.750000	1
1.140000	1.460000	2
1.840000	2.150000	3
2.540000	2.870000	4
3.240000	3.660000	5
3.940000	4.260000	6
4.640000	4.950000	7
5.340000	5.660000	8
6.040000	6.440000	9
6.740000	7.060000	10
7.440000	7.750000	11
8.140000	8.460000	12
8.840000	9.150000	13
9.260000	9.280000	14
9.540000	9.870000	15
10.240000	10.550000	16
10.940000	11.270000	17
11.640000	11.940000	18
12.330000	12.650000	19
13.040000	13.350000	20
13.730000	14.070000	21
14.440000	14.750000	22
15.130000	15.450000	23
15.840000	16.150000	24
16.530000	16.870000	25
17.230000	17.550000	26
17.930000	18.260000	27
18.630000	18.960000	28
19.330000	19.660000	29
20.030000	20.430000	30
20.730000	21.060000	31
21.430000	21.810000	32
22.130000	22.470000	33
22.830000	23.230000	34
23.530000	23.860000	35
24.230000	24.550000	36
24.930000	25.260000	37
25.630000	25.940000	38
26.060000	26.070000	39
26.330000	26.660000	40
27.040000	27.430000	41
27.730000	28.050000	42
28.430000	28.740000	43
29.130000	29.460000	44
29.830000	30.150000	45
30.530000	30.850000	46
31.230000	31.540000	47
31.930000	32.260000	48
32.630000	32.950000	49
33.330000	33.650000	50
34.030000	34.340000	51
34.730000	35.060000	52
35.430000	35.740000	53
36.130000	36.460000	54
36.830000	37.140000	55
37.470000	37.850000	56
38.230000	38.540000	57
38.930000	39.260000	58
39.630000	39.930000	59
40.330000	40.660000	60
41.030000	41.340000	61
41.730000	42.060000	62
42.430000	42.740000	63
43.130000	43.460000	64
43.830000	44.140000	65
44.530000	44.860000	66
45.230000	45.540000	67
45.930000	46.260000	68
46.630000	46.940000	69
47.300000	47.620000	70
48.010000	48.300000	71
48.710000	49.030000	72
49.410000	49.720000	73
50.100000	50.430000	74
50.810000	51.110000	75
51.500000	51.830000	76
52.210000	52.520000	77
52.900000	53.230000	78
53.610000	53.920000	79
54.300000	54.640000	80
55.010000	55.300000	81
55.700000	56.030000	82
56.410000	56.720000	83
57.100000	57.430000	84
57.810000	58.100000	85
58.500000	58.840000	86
59.210000	59.510000	87
59.900000	60.220000	88
60.600000	60.900000	89
61.300000	61.630000	90
62.010000	62.300000	91
62.700000	63.020000	92
63.410000	63.690000	93
64.100000	64.420000	94
64.810000	65.090000	95
65.500000	65.830000	96
66.200000	66.500000	97
66.900000	67.220000	98
67.610000	67.900000	99
68.300000	68.630000	100
69.010000	69.290000	101
69.700000	70.020000	102
70.410000	70.720000	103
71.100000	71.440000	104
71.810000	72.100000	105
72.500000	72.840000	106
73.200000	73.500000	107
73.900000	74.220000	108
74.600000	74.900000	109
75.300000	75.620000	110
76.000000	76.310000	111
76.700000	77.020000	112
77.400000	77.710000	113
78.100000	78.460000	114
78.800000	79.090000	115
79.500000	79.840000	116
80.200000	80.490000	117
80.900000	81.230000	118
81.600000	81.900000	119
82.300000	82.630000	120
83.000000	83.290000	121
83.700000	84.040000	122
84.400000	84.690000	123
85.100000	85.420000	124
85.710000	86.010000	125
86.400000	86.740000	126
87.110000	87.400000	127
87.810000	88.150000	128
88.510000	88.800000	129
89.210000	89.550000	130
89.910000	90.190000	131
90.610000	90.950000	132
91.310000	91.610000	133
92.010000	92.340000	134
92.710000	93.000000	135
93.400000	93.770000	136
94.110000	94.400000	137
94.800000	95.180000	138
95.510000	95.800000	139
96.200000	96.580000	140
96.910000	97.200000	141
97.600000	97.940000	142
98.310000	98.590000	143
99.000000	99.380000	144
99.710000	100.000000	145
100.400000	100.770000	146
101.110000	101.410000	147
101.800000	102.180000	148
102.510000	102.800000	149
103.200000	103.520000	150
103.910000	104.190000	151
104.600000	104.970000	152
105.300000	105.590000	153
105.860000	106.230000	154
106.570000	106.860000	155
107.260000	107.590000	156
107.970000	108.260000	157
108.660000	109.020000	158
109.370000	109.660000	159
109.800000	109.810000	160
110.070000	110.390000	161
110.770000	111.060000	162
111.470000	111.780000	163
112.170000	112.470000	164
112.860000	113.190000	165
113.570000	113.860000	166
114.260000	114.620000	167
114.970000	115.260000	168
115.660000	116.030000	169
116.370000	116.660000	170
117.060000	117.400000	171
117.770000	118.060000	172
118.460000	118.830000	173
119.170000	119.460000	174
119.860000	120.220000	175
120.570000	120.860000	176
121.260000	121.600000	177
121.970000	122.260000	178
122.660000	123.020000	179
123.360000	123.660000	180
124.060000	124.400000	181
124.760000	125.060000	182
125.460000	125.800000	183
126.170000	126.460000	184
126.860000	127.220000	185
127.560000	127.860000	186
128.260000	128.620000	187
128.960000	129.250000	188
129.660000	130.020000	189
130.360000	130.650000	190
131.060000	131.380000	191
131.760000	132.070000	192
132.460000	132.780000	193
133.160000	133.470000	194
133.860000	134.180000	195
134.560000	134.850000	196
135.260000	135.580000	197
135.960000	136.260000	198
136.660000	136.980000	199
137.360000	137.650000	200
138.060000	138.400000	201
138.760000	139.060000	202
139.460000	139.840000	203
