0.810000	1.000000	1
1.500000	1.680000	2
2.210000	2.400000	3
2.900000	3.080000	4
3.610000	3.790000	5
4.300000	4.480000	6
5.010000	5.200000	7
5.700000	5.880000	8
6.410000	6.590000	9
7.100000	7.280000	10
7.800000	7.990000	11
8.500000	8.690000	12
9.210000	9.400000	13
9.900000	10.080000	14
10.600000	10.800000	15
11.300000	11.480000	16
12.000000	12.200000	17
12.700000	12.870000	18
13.400000	13.590000	19
14.100000	14.270000	20
14.800000	15.000000	21
15.500000	15.670000	22
16.200000	16.380000	23
16.900000	17.070000	24
17.600000	17.780000	25
18.300000	18.480000	26
19.000000	19.180000	27
19.700000	19.880000	28
20.400000	20.600000	29
21.100000	21.270000	30
21.800000	21.980000	31
22.500000	22.670000	32
23.200000	23.380000	33
23.900000	24.080000	34
24.600000	24.800000	35
25.290000	25.470000	36
26.000000	26.180000	37
26.700000	26.870000	38
27.400000	27.580000	39
28.100000	28.270000	40
28.800000	28.970000	41
29.500000	29.680000	42
30.200000	30.390000	43
30.890000	31.070000	44
31.600000	31.770000	45
32.290000	32.470000	46
33.000000	33.170000	47
33.690000	33.870000	48
34.400000	34.580000	49
35.090000	35.270000	50
35.800000	35.970000	51
36.490000	36.670000	52
37.200000	37.370000	53
37.890000	38.070000	54
38.600000	38.770000	55
39.290000	39.470000	56
40.000000	40.170000	57
40.690000	40.880000	58
41.400000	41.590000	59
42.090000	42.270000	60
42.800000	42.980000	61
43.490000	43.670000	62
44.200000	44.390000	63
44.890000	45.070000	64
45.590000	45.780000	65
46.290000	46.470000	66
46.990000	47.170000	67
47.670000	47.850000	68
48.370000	48.550000	69
49.070000	49.250000	70
49.770000	49.950000	71
50.470000	50.640000	72
51.170000	51.370000	73
51.870000	52.040000	74
52.570000	52.760000	75
53.270000	53.450000	76
53.970000	54.150000	77
54.670000	54.850000	78
55.370000	55.550000	79
56.070000	56.250000	80
56.780000	56.950000	81
57.470000	57.650000	82
58.170000	58.350000	83
58.870000	59.040000	84
59.570000	59.760000	85
60.270000	60.440000	86
60.970000	61.170000	87
61.670000	61.840000	88
62.370000	62.570000	89
63.070000	63.240000	90
63.770000	63.950000	91
64.460000	64.640000	92
65.170000	65.360000	93
65.870000	66.040000	94
66.570000	66.740000	95
67.260000	67.440000	96
67.970000	68.150000	97
68.670000	68.850000	98
69.370000	69.560000	99
70.070000	70.240000	100
70.770000	70.950000	101
71.460000	71.640000	102
72.170000	72.350000	103
72.870000	73.030000	104
73.570000	73.750000	105
74.270000	74.440000	106
74.970000	75.150000	107
75.670000	75.840000	108
76.370000	76.550000	109
77.070000	77.230000	110
77.770000	77.960000	111
78.460000	78.640000	112
79.170000	79.350000	113
79.860000	80.050000	114
80.570000	80.760000	115
81.270000	81.430000	116
81.970000	82.150000	117
82.660000	82.830000	118
83.360000	83.550000	119
84.060000	84.240000	120
84.770000	84.960000	121
85.460000	85.630000	122
86.160000	86.340000	123
86.860000	87.040000	124
87.570000	87.760000	125
88.260000	88.440000	126
88.970000	89.140000	127
89.660000	89.830000	128
90.360000	90.540000	129
91.060000	91.240000	130
91.760000	91.940000	131
92.460000	92.630000	132
93.160000	93.360000	133
93.860000	94.030000	134
94.560000	94.760000	135
95.260000	95.430000	136
95.960000	96.150000	137
96.660000	96.840000	138
97.360000	97.550000	139
98.060000	98.240000	140
98.760000	98.940000	141
99.460000	99.630000	142
100.160000	100.340000	143
100.860000	101.030000	144
101.560000	101.750000	145
102.260000	102.430000	146
102.960000	103.140000	147
103.660000	103.830000	148
104.360000	104.550000	149
105.060000	105.230000	150
105.760000	105.950000	151
106.460000	106.630000	152
107.150000	107.340000	153
107.860000	108.040000	154
108.550000	108.740000	155
109.260000	109.430000	156
109.950000	110.130000	157
110.660000	110.830000	158
111.350000	111.540000	159
112.060000	112.230000	160
112.750000	112.950000	161
113.460000	113.640000	162
114.150000	114.340000	163
114.860000	115.030000	164
115.550000	115.730000	165
116.260000	116.420000	166
116.950000	117.140000	167
117.650000	117.820000	168
118.360000	118.550000	169
119.050000	119.230000	170
119.750000	119.940000	171
120.450000	120.620000	172
121.150000	121.330000	173
121.850000	122.030000	174
122.560000	122.740000	175
123.250000	123.420000	176
123.950000	124.130000	177
124.650000	124.830000	178
125.350000	125.530000	179
126.050000	126.220000	180
126.750000	126.930000	181
127.450000	127.640000	182
128.150000	128.350000	183
128.850000	129.040000	184
129.550000	129.730000	185
130.250000	130.430000	186
130.950000	131.150000	187
131.650000	131.840000	188
132.040000	132.220000	189
132.740000	132.910000	190
133.440000	133.620000	191
134.140000	134.320000	192
134.840000	135.020000	193
135.540000	135.730000	194
136.240000	136.420000	195
136.940000	137.130000	196
137.640000	137.820000	197
138.340000	138.520000	198
139.040000	139.210000	199
139.740000	139.920000	200
