wheel,timestamp,state
right,1588322283.72,-0.290323160304
 left,1588322283.72,-0.300332814085
right,1588322283.73,-0.296713833586
left,1588322283.73,-0.306198660081
right,1588322283.74,-0.303039297157
left,1588322283.74,-0.311996577349
right,1588322283.75,-0.30929955927
left,1588322283.75,-0.317726785759
right,1588322283.76,-0.31549382739
left,1588322283.76,-0.323378870866
right,1588322283.77,-0.321649825871
left,1588322283.77,-0.328720368185
right,1588322283.78,-0.327857119021
left,1588322283.78,-0.332042744856
right,1588322283.79,-0.33419103028
 left,1588322283.79,-0.334161052441
right,1588322283.8,-0.340565886443
left,1588322283.8,-0.336860357131
right,1588322283.81,-0.34689461943
 left,1588322283.81,-0.340173321945
right,1588322283.82,-0.353149725562
left,1588322283.82,-0.344122857706
right,1588322283.83,-0.359308855119
left,1588322283.83,-0.348749571687
right,1588322283.84,-0.365184382109
left,1588322283.84,-0.353681484487
right,1588322283.85,-0.368961473973
left,1588322283.85,-0.358082434591
right,1588322283.86,-0.371405286361
left,1588322283.86,-0.363453093098
right,1588322283.87,-0.374648909691
left,1588322283.87,-0.368925473055
right,1588322283.88,-0.378251359262
left,1588322283.88,-0.37453615583
right,1588322283.89,-0.382137675754
 left,1588322283.89,-0.380256865483
right,1588322283.9,-0.386277996281
left,1588322283.9,-0.386069556439
right,1588322283.91,-0.390651119305
 left,1588322283.91,-0.391960559814
right,1588322283.92,-0.395238316337
left,1588322283.92,-0.397918169386
left,1588322283.93,-0.403931816472
right,1588322283.93,-0.400022063902
left,1588322283.94,-0.409991704615
right,1588322283.94,-0.404985683963
left,1588322283.95,-0.416088595257
right,1588322283.95,-0.41011315893
left,1588322283.96,-0.422213666248
right,1588322283.96,-0.415389020176
right,1588322283.97,-0.420798202534
left,1588322283.97,-0.428358411492
left,1588322283.98,-0.434514561554
right,1588322283.98,-0.426325949419
right,1588322283.99,-0.431957733448
left,1588322283.99,-0.440674028743
right,1588322284.0,-0.437679191625
left,1588322284.0,-0.446828869795
right,1588322284.01,-0.443476082752
left,1588322284.01,-0.452971264065
right,1588322284.02,-0.449334261487
left,1588322284.02,-0.459093486633
right,1588322284.03,-0.455239648341
left,1588322284.03,-0.465187901573
right,1588322284.04,-0.461178197911
left,1588322284.04,-0.471246927541
right,1588322284.05,-0.467135773278
left,1588322284.05,-0.477262948848
right,1588322284.06,-0.473097672537
left,1588322284.06,-0.483227971712
right,1588322284.07,-0.479045745465
left,1588322284.07,-0.489131694358
right,1588322284.08,-0.484964335335
left,1588322284.08,-0.494967447734
right,1588322284.09,-0.490868799652
left,1588322284.09,-0.500735731905
left,1588322284.1,-0.506431452254
right,1588322284.1,-0.496734187049
right,1588322284.11,-0.502548892786
left,1588322284.11,-0.512049630431
right,1588322284.12,-0.508303733056
left,1588322284.12,-0.51758610311
right,1588322284.13,-0.513990778898
left,1588322284.13,-0.523037311934
right,1588322284.14,-0.519602988941
left,1588322284.14,-0.528400223522
right,1588322284.15,-0.525134207699
left,1588322284.15,-0.533672315333
right,1588322284.16,-0.530579169361
left,1588322284.16,-0.538851571643
right,1588322284.17,-0.535933486224
left,1588322284.17,-0.543936471297
right,1588322284.18,-0.541193622071
left,1588322284.18,-0.548925967143
right,1588322284.19,-0.546356851761
left,1588322284.19,-0.553819458181
right,1588322284.2,-0.551421208966
left,1588322284.2,-0.558616755789
left,1588322284.21,-0.563318045499
right,1588322284.21,-0.556385424522
left,1588322284.22,-0.567923845885
right,1588322284.22,-0.56124885809
left,1588322284.23,-0.572434966067
right,1588322284.23,-0.566011425889
right,1588322284.24,-0.570673527094
left,1588322284.24,-0.576852463229
right,1588322284.25,-0.575235971257
 left,1588322284.25,-0.581177601356
right,1588322284.26,-0.579699908709
left,1588322284.26,-0.585411812159
right,1588322284.27,-0.584066763251
left,1588322284.27,-0.589556656558
left,1588322284.28,-0.593613790921
 right,1588322284.28,-0.588338178353
right,1588322284.29,-0.592515960599
left,1588322284.29,-0.597584948576
right,1588322284.3,-0.596602033257
left,1588322284.3,-0.601471908312
right,1588322284.31,-0.600598397158
 left,1588322284.31,-0.60527647325
right,1588322284.32,-0.60450709756
left,1588322284.32,-0.609000453371
right,1588322284.33,-0.608330197156
left,1588322284.33,-0.612645651418
left,1588322284.34,-0.616213851792
right,1588322284.34,-0.612069754552
right,1588322284.35,-0.615727807454
 left,1588322284.35,-0.619706811773
left,1588322284.36,-0.623126253557
 right,1588322284.36,-0.619306353931
left,1588322284.37,-0.626473864759
right,1588322284.37,-0.622807353895
left,1588322284.38,-0.629751293465
right,1588322284.38,-0.626232723914
left,1588322284.39,-0.632960145624
right,1588322284.39,-0.629584327086
left,1588322284.4,-0.636101984346
right,1588322284.4,-0.632863971414
left,1588322284.41,-0.639178330002
right,1588322284.41,-0.636073409278
left,1588322284.42,-0.642190659583
right,1588322284.42,-0.63921433633
left,1588322284.43,-0.645140409038
right,1588322284.43,-0.642288387651
right,1588322284.44,-0.645297160313
left,1588322284.44,-0.648028976111
right,1588322284.45,-0.648242203917
left,1588322284.45,-0.650857716408
left,1588322284.46,-0.653627950931
right,1588322284.46,-0.651125008646
left,1588322284.47,-0.656340964885
right,1588322284.47,-0.653947018834
left,1588322284.48,-0.658998009348
right,1588322284.48,-0.656709635244
right,1588322284.49,-0.659414216948
left,1588322284.49,-0.661600302582
right,1588322284.5,-0.662062083232
left,1588322284.5,-0.664149031309
right,1588322284.51,-0.664654515436
left,1588322284.51,-0.666645351931
right,1588322284.52,-0.667192757359
left,1588322284.52,-0.669090390565
right,1588322284.53,-0.669678011935
 left,1588322284.53,-0.671485245256
right,1588322284.54,-0.672111459188
left,1588322284.54,-0.673830989595
right,1588322284.55,-0.674494247818
left,1588322284.55,-0.676128670919
right,1588322284.56,-0.676827495152
left,1588322284.56,-0.678379310982
right,1588322284.57,-0.679112288774
left,1588322284.57,-0.680583906933
right,1588322284.58,-0.681349687909
left,1588322284.58,-0.682743432232
right,1588322284.59,-0.683540724654
left,1588322284.59,-0.684858837472
left,1588322284.6,-0.686931049542
right,1588322284.6,-0.685686402453
left,1588322284.61,-0.688960975443
right,1588322284.61,-0.687787696266
left,1588322284.62,-0.690949503552
right,1588322284.62,-0.689845566325
left,1588322284.63,-0.692897499445
right,1588322284.63,-0.691860953655
right,1588322284.64,-0.693834774095
 left,1588322284.64,-0.694805807937
right,1588322284.65,-0.695767913921
left,1588322284.65,-0.696675255634
right,1588322284.66,-0.697661239513
left,1588322284.66,-0.69850665114
right,1588322284.67,-0.699515597531
left,1588322284.67,-0.700300785122
right,1588322284.68,-0.701331809869
 left,1588322284.68,-0.702058429777
right,1588322284.69,-0.703110683688
left,1588322284.69,-0.703780343008
left,1588322284.7,-0.705467266545
 right,1588322284.7,-0.704853012486
right,1588322284.71,-0.706559570219
left,1588322284.71,-0.707119925526
right,1588322284.72,-0.708231112487
 left,1588322284.72,-0.708739029014
right,1588322284.73,-0.709868377354
left,1588322284.73,-0.710325270528
right,1588322284.74,-0.711472085828
 left,1588322284.74,-0.711879328115
right,1588322284.75,-0.713042937362
left,1588322284.75,-0.713401864204
right,1588322284.76,-0.714581620615
left,1588322284.76,-0.714893529936
right,1588322284.77,-0.716088818387
left,1588322284.77,-0.7163549599
right,1588322284.78,-0.717565191038
 left,1588322284.78,-0.717786774765
right,1588322284.79,-0.719011380166
left,1588322284.79,-0.719189582439
left,1588322284.8,-0.720563978258
right,1588322284.8,-0.720428014422
right,1588322284.81,-0.721815707718
left,1588322284.81,-0.721910544112
right,1588322284.82,-0.723175057086
left,1588322284.82,-0.723229850728
right,1588322284.83,-0.724506654638
left,1588322284.83,-0.724522458221
right,1588322284.84,-0.725811079317
left,1588322284.84,-0.725788914648
right,1588322284.85,-0.727088896543
left,1588322284.85,-0.72702975613
left,1588322284.86,-0.728245507288
 right,1588322284.86,-0.728340658986
right,1588322284.87,-0.729566906433
 left,1588322284.87,-0.729436680935
right,1588322284.88,-0.730768162502
left,1588322284.88,-0.730603779196
right,1588322284.89,-0.731944946491
left,1588322284.89,-0.731747295687
left,1588322284.9,-0.732867710734
right,1588322284.9,-0.733097772437
right,1588322284.91,-0.734227135074
left,1588322284.91,-0.73396549513
right,1588322284.92,-0.73533351698
left,1588322284.92,-0.735041110029
right,1588322284.93,-0.736417390596
left,1588322284.93,-0.736095006611
right,1588322284.94,-0.737479215211
left,1588322284.94,-0.737127627448
right,1588322284.95,-0.738519446722
 left,1588322284.95,-0.73813940729
right,1588322284.96,-0.739538532029
left,1588322284.96,-0.739130771752
right,1588322284.97,-0.740536907601
 left,1588322284.97,-0.740102137265
right,1588322284.98,-0.741515000185
left,1588322284.98,-0.741053911224
right,1588322284.99,-0.742473225132
left,1588322284.99,-0.741986492156
right,1588322285.0,-0.743411988097
left,1588322285.0,-0.742900271264
right,1588322285.01,-0.744331693858
left,1588322285.01,-0.743795631022
right,1588322285.02,-0.745232738257
left,1588322285.02,-0.744672945216
left,1588322285.03,-0.745532580004
right,1588322285.03,-0.746115502413
left,1588322285.04,-0.746374893811
right,1588322285.04,-0.746980359551
right,1588322285.05,-0.747827673142
left,1588322285.05,-0.747200238238
right,1588322285.06,-0.748657802857
left,1588322285.06,-0.748008958789
left,1588322285.07,-0.748801393927
right,1588322285.07,-0.7494711028
right,1588322285.08,-0.750267918726
left,1588322285.08,-0.74957787486
right,1588322285.09,-0.751048588452
left,1588322285.09,-0.750338725437
right,1588322285.1,-0.751813440749
 left,1588322285.1,-0.75108426321
left,1588322285.11,-0.751814799399
right,1588322285.11,-0.752562797934
left,1588322285.12,-0.752530638287
right,1588322285.12,-0.75329698089
left,1588322285.13,-0.753232077078
right,1588322285.13,-0.754016303557
right,1588322285.14,-0.754721067963
left,1588322285.14,-0.753919406904
left,1588322285.15,-0.754592913706
right,1588322285.15,-0.755411568969
left,1588322285.16,-0.755252877413
right,1588322285.16,-0.756088095703
left,1588322285.17,-0.755899573279
right,1588322285.17,-0.756750935011
left,1588322285.18,-0.756533270682
right,1588322285.18,-0.75740036739
right,1588322285.19,-0.758036666823
left,1588322285.19,-0.757154232975
left,1588322285.2,-0.757762718933
right,1588322285.2,-0.758660100661
left,1588322285.21,-0.758358981181
right,1588322285.21,-0.759270929973
right,1588322285.22,-0.759869413347
left,1588322285.22,-0.758943268383
right,1588322285.23,-0.760455805813
left,1588322285.23,-0.759515821236
right,1588322285.24,-0.761030354545
left,1588322285.24,-0.76007687694
left,1588322285.25,-0.760626668453
right,1588322285.25,-0.761593298941
left,1588322285.26,-0.734078944754
right,1588322285.26,-0.732711518554
right,1588322285.27,-0.706266659918
 left,1588322285.27,-0.708456640484
left,1588322285.28,-0.682056126714
right,1588322285.28,-0.67976476466
right,1588322285.29,-0.653123828841
left,1588322285.29,-0.655599904226
right,1588322285.3,-0.626392222573
left,1588322285.3,-0.629118696683
right,1588322285.31,-0.599599920733
left,1588322285.31,-0.602626396096
left,1588322285.32,-0.576125298517
 right,1588322285.32,-0.572764050163
right,1588322285.33,-0.545893054918
 left,1588322285.33,-0.549609407293
left,1588322285.34,-0.523069883648
right,1588322285.34,-0.519001088945
left,1588322285.35,-0.496680131369
right,1588322285.35,-0.492271973241
right,1588322285.36,-0.46582056364
left,1588322285.36,-0.47058246897
right,1588322285.37,-0.439761090852
left,1588322285.38,-0.444902133384
right,1588322285.38,-0.414203694926
left,1588322285.38,-0.4197208364
right,1588322285.39,-0.38915256207
left,1588322285.39,-0.395015981167
left,1588322285.4,-0.370770612965
right,1588322285.4,-0.364597823617
left,1588322285.41,-0.346973274329
right,1588322285.41,-0.340529637079
left,1588322285.42,-0.323614721429
right,1588322285.42,-0.316938365838
left,1588322285.43,-0.300687123632
right,1588322285.43,-0.293814564087
left,1588322285.44,-0.278183516744
right,1588322285.44,-0.271148969237
left,1588322285.45,-0.256096282288
right,1588322285.45,-0.248932461313
left,1588322285.46,-0.234419440793
right,1588322285.46,-0.227156291332
left,1588322285.47,-0.213146995219
right,1588322285.47,-0.205811865715
left,1588322285.48,-0.192207353247
right,1588322285.48,-0.184890640715
right,1588322285.49,-0.164383096776
left,1588322285.49,-0.171635948289
left,1588322285.5,-0.151428603184
 right,1588322285.5,-0.144281947742
right,1588322285.51,-0.124579337682
left,1588322285.51,-0.131598436965
right,1588322285.52,-0.105267287285
left,1588322285.52,-0.112179132539
right,1588322285.53,-0.0863376814922
left,1588322285.53,-0.0931248165456
right,1588322285.54,-0.0677835755503
left,1588322285.54,-0.0744386559115
left,1588322285.55,-0.0561212952175
 right,1588322285.55,-0.049596236977
right,1588322285.56,-0.0317706088936
left,1588322285.56,-0.0381808538612
right,1588322285.57,-0.0142971834063
left,1588322285.57,-0.0205837660059
left,1588322285.58,-0.00333679022264
right,1588322285.58,0.00279101768713
left,1588322285.59,0.013569387778
 right,1588322285.59,0.0196176346509
left,1588322285.6,0.0301415289295
right,1588322285.6,0.0360726914855
left,1588322285.61,0.0463843805725
right,1588322285.61,0.0522015818201
right,1588322285.62,0.0680108366146
left,1588322285.62,0.0623054204274
left,1588322285.63,0.0779113162161
right,1588322285.63,0.0835068014129
right,1588322285.64,0.0986956957487
left,1588322285.64,0.0932084337296
right,1588322285.65,0.113583608025
left,1588322285.65,0.108202924606
right,1588322285.66,0.128176504607
left,1588322285.66,0.122900764184
right,1588322285.67,0.142480230993
left,1588322285.67,0.137307784889
right,1588322285.68,0.156500519135
 left,1588322285.68,0.151429691213
right,1588322285.69,0.170242984712
left,1588322285.69,0.165272075858
left,1588322285.7,0.178840442503
right,1588322285.7,0.183713131054
right,1588322285.71,0.196916353593
left,1588322285.71,0.192139997599
right,1588322285.72,0.209857943483
left,1588322285.72,0.205176008461
left,1588322285.73,0.217953694787
right,1588322285.73,0.222543083521
left,1588322285.74,0.230478179647
 right,1588322285.74,0.234976856021
left,1588322285.75,0.24275448019
right,1588322285.75,0.247164242518
right,1588322285.76,0.259110125078
 left,1588322285.76,0.254787513057
right,1588322285.78,0.270819288481
left,1588322285.78,0.26658209845
right,1588322285.78,0.282296423398
left,1588322285.78,0.278142962891
right,1588322285.79,0.293546127979
left,1588322285.79,0.289474738505
right,1588322285.8,0.304572908929
 left,1588322285.8,0.30058196436
right,1588322285.81,0.315381183784
left,1588322285.81,0.311469090603
right,1588322285.82,0.325975282862
left,1588322285.82,0.322140479281
right,1588322285.83,0.336359449047
left,1588322285.83,0.332600404308
left,1588322285.84,0.342853057096
right,1588322285.84,0.346537842591
right,1588322285.85,0.356514541221
left,1588322285.85,0.35290254477
right,1588322285.86,0.36629354128
left,1588322285.86,0.362752892408
right,1588322285.87,0.375878759109
left,1588322285.87,0.372408045497
right,1588322285.88,0.385274035057
left,1588322285.88,0.381871871615
right,1588322285.89,0.394483130736
 left,1588322285.89,0.391148162764
right,1588322285.9,0.403509737218
left,1588322285.9,0.400240628783
right,1588322285.91,0.412357535892
left,1588322285.91,0.409152919709
right,1588322285.92,0.421029985342
left,1588322285.92,0.417888629699
right,1588322285.93,0.429530558684
left,1588322285.93,0.426451222178
right,1588322285.94,0.437862660063
left,1588322285.94,0.434844138752
right,1588322285.95,0.446028037455
left,1588322285.95,0.443070834339
right,1588322285.96,0.454031109389
left,1588322285.96,0.451134452743
right,1588322285.97,0.461869872089
left,1588322285.98,0.459038355904
right,1588322285.98,0.469538582015
left,1588322285.98,0.466785453526
right,1588322285.99,0.477038585861
 left,1588322285.99,0.474378524196
right,1588322286.0,0.48437146244
left,1588322286.0,0.481820449552
left,1588322286.01,0.489114135824
right,1588322286.01,0.491540127242
left,1588322286.02,0.496262419751
right,1588322286.02,0.49854777271
left,1588322286.03,0.503268030625
right,1588322286.03,0.505397646554
left,1588322286.04,0.510133633334
right,1588322286.04,0.512092489478
left,1588322286.05,0.516862691126
right,1588322286.05,0.518635228771
right,1588322286.06,0.525030600628
left,1588322286.06,0.523462008791
left,1588322286.08,0.529924113699
right,1588322286.08,0.531282546162
right,1588322286.08,0.537393311712
left,1588322286.08,0.536259426182
right,1588322286.09,0.543362413669
left,1588322286.09,0.542462200488
left,1588322286.1,0.548540748651
right,1588322286.1,0.549197458567
left,1588322286.11,0.554508455136
right,1588322286.11,0.554899938686
left,1588322286.12,0.560338972889
right,1588322286.12,0.560470290011
left,1588322286.13,0.566037310881
right,1588322286.13,0.565911503034
left,1588322286.14,0.571567411288
right,1588322286.14,0.571210275048
left,1588322286.15,0.576954714677
right,1588322286.15,0.576371739452
left,1588322286.16,0.582179718252
right,1588322286.16,0.581374592705
left,1588322286.17,0.587274605826
right,1588322286.17,0.586257844882
left,1588322286.18,0.592202246511
 right,1588322286.18,0.590991123397
left,1588322286.19,0.596878680947
right,1588322286.19,0.595539666129
left,1588322286.2,0.601365251005
right,1588322286.2,0.599942183928
left,1588322286.21,0.605737088441
right,1588322286.21,0.604232547816
right,1588322286.22,0.6084119417
left,1588322286.22,0.609994974664
right,1588322286.23,0.612484068749
left,1588322286.23,0.6141425641
right,1588322286.24,0.61645309224
left,1588322286.24,0.61818592928
right,1588322286.25,0.620323265133
left,1588322286.25,0.622131393589
right,1588322286.26,0.624099022091
left,1588322286.26,0.625985858615
right,1588322286.28,0.627785032117
left,1588322286.28,0.629756976016
right,1588322286.28,0.631385629962
left,1588322286.28,0.633451317318
right,1588322286.29,0.634858229254
left,1588322286.29,0.636980021172
left,1588322286.3,0.640322442173
right,1588322286.3,0.638201864786
right,1588322286.31,0.641435843539
 left,1588322286.31,0.643514580965
right,1588322286.32,0.644574659277
left,1588322286.32,0.646584098092
right,1588322286.33,0.647629062607
left,1588322286.33,0.649550979076
right,1588322286.34,0.650606978028
left,1588322286.34,0.652429478368
left,1588322286.35,0.655229806624
right,1588322286.35,0.653514302192
right,1588322286.36,0.656355502349
 left,1588322286.36,0.657959375623
left,1588322286.38,0.66062365605
right,1588322286.38,0.6591340377
right,1588322286.38,0.661852656888
left,1588322286.38,0.663226769667
right,1588322286.39,0.664513608103
left,1588322286.39,0.66577190254
right,1588322286.4,0.667118776554
 left,1588322286.4,0.668261597625
right,1588322286.41,0.669669796429
left,1588322286.41,0.67069792094
right,1588322286.42,0.672168119608
left,1588322286.42,0.673082614937
right,1588322286.43,0.674615065538
left,1588322286.43,0.675417194667
left,1588322286.44,0.677703011783
right,1588322286.44,0.67701185555
right,1588322286.45,0.679359636714
left,1588322286.45,0.679941298825
right,1588322286.46,0.681659499824
left,1588322286.46,0.682133201092
right,1588322286.47,0.683912483727
left,1588322286.47,0.684279808426
left,1588322286.48,0.686382141464
right,1588322286.48,0.686119591021
left,1588322286.49,0.688441176499
right,1588322286.49,0.688281792832
left,1588322286.5,0.690457856609
right,1588322286.51,0.690400032988
right,1588322286.51,0.692475230649
left,1588322286.51,0.692433095825
left,1588322286.52,0.694367782179
right,1588322286.52,0.694508282206
left,1588322286.53,0.696262781139
right,1588322286.53,0.696500063991
left,1588322286.54,0.698118947346
right,1588322286.54,0.698451426607
left,1588322286.55,0.699937097078
right,1588322286.55,0.700363201736
left,1588322286.56,0.70171802276
right,1588322286.56,0.702236204082
right,1588322286.58,0.704071232548
 left,1588322286.58,0.703462506764
left,1588322286.58,0.705171314316
right,1588322286.58,0.705869069037
left,1588322286.59,0.706845192922
 right,1588322286.59,0.707630479446
right,1588322286.6,0.709356210537
left,1588322286.6,0.708484882034
right,1588322286.61,0.711046991427
 left,1588322286.61,0.71009109972
right,1588322286.62,0.712703536783
 left,1588322286.62,0.711664538341
left,1588322286.63,0.713205877409
right,1588322286.63,0.714326546998
right,1588322286.64,0.71591670834
left,1588322286.64,0.714715783022
right,1588322286.65,0.717474693771
left,1588322286.65,0.716194907279
right,1588322286.66,0.719001159901
 left,1588322286.66,0.717643896008
right,1588322286.68,0.720496748068
left,1588322286.68,0.719063378659
left,1588322286.68,0.720453960683
 right,1588322286.68,0.721962087027
right,1588322286.69,0.723397793328
left,1588322286.69,0.721816236929
right,1588322286.7,0.724804471361
left,1588322286.71,0.723150791053
right,1588322286.71,0.726182713192
left,1588322286.72,0.72445819351
right,1588322286.72,0.727533096428
left,1588322286.73,0.725739010328
right,1588322286.74,0.728856187184
left,1588322286.74,0.726993791875
left,1588322286.75,0.728223071231
right,1588322286.75,0.730152540591
left,1588322286.76,0.729427371932
 right,1588322286.76,0.731422700807
right,1588322286.77,0.732667201156
 left,1588322286.77,0.730607207331
right,1588322286.78,0.733886564619
left,1588322286.78,0.731763083475
right,1588322286.79,0.735081298643
 left,1588322286.79,0.732895500561
right,1588322286.79,0.736251902774
left,1588322286.8,0.734004935374
right,1588322286.8,0.737398866558
 left,1588322286.8,0.735091856448
right,1588322286.81,0.738522670215
 left,1588322286.81,0.736156724206
right,1588322286.82,0.739623785038
left,1588322286.82,0.737199991305
left,1588322286.83,0.73822210866
right,1588322286.83,0.740702668699
right,1588322286.84,0.74175977113
left,1588322286.84,0.739223506463
right,1588322286.85,0.742795533432
left,1588322286.86,0.740204605168
left,1588322286.86,0.741165818278
right,1588322286.86,0.743810388188
left,1588322286.87,0.742107550014
 right,1588322286.87,0.744804759767
right,1588322286.88,0.745779061214
 left,1588322286.88,0.743030205116
right,1588322286.9,0.746733699006
 left,1588322286.9,0.743934173405
right,1588322286.9,0.747669071387
left,1588322286.91,0.744819833886
left,1588322286.91,0.745687559348
 right,1588322286.91,0.748585568971
right,1588322286.92,0.74948357492
left,1588322286.93,0.746537716662
right,1588322286.93,0.75036346084
left,1588322286.94,0.747370670679
right,1588322286.94,0.751225593009
left,1588322286.95,0.748186769789
right,1588322286.96,0.752070330434
left,1588322286.96,0.748986354579
left,1588322286.97,0.749769760432
right,1588322286.97,0.752898025584
left,1588322286.98,0.750537319095
right,1588322286.98,0.753709023138
left,1588322286.99,0.751289357687
right,1588322286.99,0.754503658209
right,1588322287.0,0.755282261691
 left,1588322287.0,0.752026188704
left,1588322287.01,0.752748119612
right,1588322287.01,0.756045157773
left,1588322287.02,0.753455452547
right,1588322287.02,0.756792665085
left,1588322287.03,0.75414848704
right,1588322287.03,0.757525090998
left,1588322287.04,0.754827513498
right,1588322287.04,0.758242740898
left,1588322287.05,0.755492815277
right,1588322287.05,0.758945913765
left,1588322287.06,0.756144671049
right,1588322287.06,0.759634902886
right,1588322287.07,0.760309995526
 left,1588322287.07,0.75678335584
right,1588322287.08,0.760971468555
left,1588322287.08,0.757409140439
left,1588322287.09,0.758022284439
right,1588322287.09,0.761619598165
left,1588322287.1,0.758623042966
right,1588322287.1,0.762254654135
left,1588322287.11,0.759211667492
right,1588322287.11,0.762876901929
left,1588322287.12,0.759788408355
right,1588322287.12,0.763486595847
left,1588322287.13,0.76035350454
 right,1588322287.13,0.764083989879
left,1588322287.14,0.760907190546
right,1588322287.14,0.764669332832
left,1588322287.15,0.761449697504
right,1588322287.15,0.765242869407
left,1588322287.16,0.761981256009
 right,1588322287.16,0.765804835425
right,1588322287.17,0.76635546216
 left,1588322287.17,0.762502085945
left,1588322287.18,0.763012401885
right,1588322287.18,0.766894979787
left,1588322287.19,0.763512415918
right,1588322287.19,0.767423613522
left,1588322287.2,0.764002340756
right,1588322287.2,0.767941583949
left,1588322287.21,0.764482381626
right,1588322287.21,0.768449101032
left,1588322287.22,0.764952735531
right,1588322287.22,0.768946378076
left,1588322287.23,0.765413599172
right,1588322287.23,0.769433622941
left,1588322287.24,0.765865167333
right,1588322287.24,0.769911039411
left,1588322287.25,0.766307629832
right,1588322287.25,0.770378819637
left,1588322287.26,0.766741165544
right,1588322287.26,0.770837159412
right,1588322287.27,0.771286251013
left,1588322287.27,0.767165955856
right,1588322287.28,0.771726282869
left,1588322287.28,0.767582180669
left,1588322287.29,0.767990016018
right,1588322287.29,0.772157431668
left,1588322287.3,0.768389624152
right,1588322287.3,0.772579876698
left,1588322287.31,0.768781172394
right,1588322287.31,0.77299379599
left,1588322287.32,0.769164827397
right,1588322287.32,0.773399363818
right,1588322287.33,0.773796742974
left,1588322287.33,0.769540751711
left,1588322287.34,0.7699090924
 right,1588322287.34,0.774186096853
left,1588322287.35,0.770270002374
right,1588322287.35,0.774567590877
right,1588322287.36,0.774941386688
left,1588322287.36,0.770623637617
right,1588322287.37,0.775307634223
left,1588322287.37,0.770970149337
right,1588322287.38,0.775666482968
left,1588322287.38,0.771309671904
right,1588322287.39,0.776018086172
left,1588322287.39,0.771642346139
left,1588322287.4,0.771968316863
right,1588322287.4,0.776362593244
left,1588322287.41,0.77228772305
right,1588322287.41,0.776700141677
left,1588322287.42,0.772600686773
right,1588322287.42,0.777030868318
left,1588322287.43,0.772907336675
right,1588322287.43,0.777354914845
left,1588322287.44,0.773207808587
right,1588322287.44,0.777672419645
left,1588322287.45,0.773502229888
right,1588322287.45,0.777983509009
left,1588322287.46,0.773790711905
right,1588322287.46,0.778288308476
right,1588322287.47,0.778586949074
 left,1588322287.47,0.774073372027
right,1588322287.48,0.778879558336
 left,1588322287.48,0.774350338379
left,1588322287.49,0.774621726616
 right,1588322287.49,0.779166252807
right,1588322287.5,0.779447147812
left,1588322287.5,0.774887638415
right,1588322287.51,0.779722364302
left,1588322287.51,0.77514818123
right,1588322287.52,0.779992019678
left,1588322287.52,0.775403474645
left,1588322287.53,0.775653623722
right,1588322287.53,0.780256221782
left,1588322287.54,0.775898722923
right,1588322287.54,0.780515076942
left,1588322287.55,0.7761388709
right,1588322287.55,0.780768696164
left,1588322287.56,0.776374180254
right,1588322287.56,0.781017188158
left,1588322287.57,0.776604745389
right,1588322287.57,0.781260652117
left,1588322287.58,0.776830653469
right,1588322287.58,0.781499186189
left,1588322287.59,0.777051995778
right,1588322287.59,0.781732891853
left,1588322287.6,0.777268875147
right,1588322287.6,0.781961868961
left,1588322287.61,0.777481377146
right,1588322287.61,0.782186209393
left,1588322287.62,0.777689583268
right,1588322287.62,0.782406004208
left,1588322287.63,0.777893579211
right,1588322287.63,0.78262134634
left,1588322287.64,0.778093456377
 right,1588322287.64,0.782832326293
right,1588322287.65,0.783039029904
 left,1588322287.65,0.77828929281
left,1588322287.66,0.778481165519
right,1588322287.66,0.783241542098
right,1588322287.67,0.783439948152
 left,1588322287.67,0.778669156287
right,1588322287.68,0.783634328427
 left,1588322287.68,0.778853343653
left,1588322287.69,0.779033798342
right,1588322287.69,0.783824763924
left,1588322287.7,0.779210594398
right,1588322287.7,0.78401133469
left,1588322287.71,0.779383811027
right,1588322287.71,0.784194119018
left,1588322287.72,0.779553513517
right,1588322287.72,0.784373186532
left,1588322287.73,0.779719764624
right,1588322287.73,0.784548613843
right,1588322287.74,0.784720476905
left,1588322287.74,0.779882636556
right,1588322287.75,0.784888848418
left,1588322287.75,0.780042206996
right,1588322287.76,0.785053788858
left,1588322287.76,0.7801985324
right,1588322287.77,0.758738697837
left,1588322287.77,0.750791256263
right,1588322287.78,0.737982687776
left,1588322287.78,0.729129487245
right,1588322287.79,0.720463515639
left,1588322287.79,0.709639078552
right,1588322287.8,0.703577890719
left,1588322287.8,0.691360688362
left,1588322287.81,0.673304570517
right,1588322287.81,0.686799022229
left,1588322287.82,0.655577413581
right,1588322287.82,0.670201082706
left,1588322287.83,0.638152582425
right,1588322287.83,0.65378592225
right,1588322287.84,0.637556955838
left,1588322287.84,0.621006418997
right,1588322287.85,0.621511294731
left,1588322287.85,0.604139721583
right,1588322287.86,0.60564646783
left,1588322287.86,0.587548510786
right,1588322287.87,0.589959387594
left,1588322287.87,0.571215028149
left,1588322287.88,0.555084164429
right,1588322287.88,0.574442180019
right,1588322287.89,0.559088327581
left,1588322287.89,0.539141878153
left,1588322287.9,0.523387394508
right,1588322287.9,0.543895388909
left,1588322287.91,0.50781872139
right,1588322287.91,0.52886208359
left,1588322287.92,0.492433500861
right,1588322287.92,0.513986770135
left,1588322287.93,0.477230779196
right,1588322287.93,0.499268179138
left,1588322287.94,0.462208127131
right,1588322287.94,0.484704680687
right,1588322287.95,0.470294622386
