throttle,steering,rpm
1.0,-0.375,10742.7004279
1.0,0.0,10243.9311041
1.0,0.0625,10794.4563476
0.899999976158,0.125,8798.22209174
1.0,0.0,8772.58752786
1.0,0.0,11009.7356783
1.0,-0.25,9157.86845132
1.0,-0.375,10386.9028528
1.0,-0.3125,10005.5953735
1.0,0.0625,9193.00322824
1.0,0.3125,11018.6284258
1.0,0.1875,9348.9476131
1.38777878078e-16,0.25,11193.3471272
1.0,0.0,9233.15486883
1.38777878078e-16,-0.1875,10712.1774161
0.899999976158,-0.0625,9243.97872875
1.0,0.0,9302.7044846
1.0,-0.25,9417.64136927
1.0,-0.375,9541.70680414
1.0,-0.3125,9626.40560388
1.0,-0.375,9607.3853693
1.38777878078e-16,-0.5,7082.57696309
0.300000011921,-0.5,10365.8259173
1.38777878078e-16,-0.5,11240.4292196
1.0,-0.4375,11575.3623449
1.38777878078e-16,-0.6875,11501.1424841
1.38777878078e-16,0.25,9046.14827739
1.38777878078e-16,0.3125,9595.53739469
0.10000000149,-0.625,9544.14222016
1.0,-0.5,9203.67258026
1.0,-0.5625,10879.4552752
1.0,-0.0625,9977.37396844
1.0,0.0,9299.34778366
1.38777878078e-16,0.0625,9436.95854227
1.0,0.0625,9570.26893758
0.699999988079,0.125,9434.87221308
0.899999976158,0.0625,9514.02837563
1.0,0.0,11879.802758
1.0,0.0,9613.02633866
1.38777878078e-16,0.0,9588.34768047
1.0,0.0,9633.21978323
0.699999988079,0.0,9640.51300431
1.0,0.0,9706.17255262
0.5,-0.0625,9712.77877013
1.0,-0.0625,9808.84485645
1.0,0.0,9751.76265223
1.0,0.0,9812.88753273
1.0,0.0,9843.96525012
0.899999976158,0.0625,9922.80127207
1.0,0.0,9967.92441077
1.0,0.0,10032.9446432
1.0,0.0,10076.9578473
1.0,0.0625,10163.963602
0.699999988079,0.125,10000.9841747
1.0,0.0,10123.5096153
0.20000000298,0.0,10067.1914016
1.0,0.0625,10206.2762087
1.0,0.0625,10106.0658191
0.300000011921,0.0625,10180.812337
0.600000023842,0.125,10140.1296971
1.38777878078e-16,0.1875,10153.1789438
0.300000011921,0.1875,10247.6727902
1.38777878078e-16,0.25,9972.95973368
1.0,-0.0625,11493.7949899
1.38777878078e-16,-0.9375,9769.9350658
1.38777878078e-16,-1.0,9980.09824582
1.38777878078e-16,0.3125,12012.9379935
1.38777878078e-16,1.0,11656.1982616
1.38777878078e-16,0.875,9740.12726998
1.38777878078e-16,0.9375,9610.08508505
0.800000011921,0.625,11308.7094192
0.699999988079,1.0,11747.3283367
1.38777878078e-16,1.0,10422.1526162
1.0,0.9375,9766.94751468
0.300000011921,1.0,11306.0040353
1.38777878078e-16,1.0,9286.88755833
0.899999976158,1.0,9678.81756276
1.38777878078e-16,1.0,10179.3853483
1.0,1.0,9465.61588046
1.0,1.0,9612.85616498
0.300000011921,1.0,9247.43950132
1.0,1.0,9658.17617527
0.40000000596,1.0,11038.8631307
1.38777878078e-16,1.0,9444.12969467
1.38777878078e-16,1.0,9133.19381985
1.38777878078e-16,1.0,10594.8692858
0.10000000149,1.0,11032.7662093
1.38777878078e-16,1.0,11334.4324058
0.20000000298,1.0,10271.8032939
1.0,1.0,11177.4478885
0.899999976158,1.0,11242.679539
0.899999976158,1.0,10145.8785235
1.0,1.0,11177.365995
0.20000000298,1.0,9044.78422585
1.0,1.0,10921.2643993
1.0,1.0,9604.91696033
1.0,1.0,11314.294256
1.0,1.0,10334.409713
0.5,1.0,11580.0371096
0.5,0.9375,11118.973604
1.0,1.0,11385.9332138
1.0,1.0,11586.4974588
1.0,1.0,11774.3541885
1.0,1.0,11897.7772446
1.0,1.0,11442.8596457
1.0,0.5,11979.6469275
1.38777878078e-16,-0.625,9217.15062626
1.38777878078e-16,0.125,9597.36017444
1.38777878078e-16,0.75,11210.8301227
0.20000000298,0.625,9813.82427964
1.0,0.625,9771.22242944
1.38777878078e-16,0.125,9562.71586795
1.38777878078e-16,-0.5,9545.99912116
1.38777878078e-16,-0.4375,11579.630633
1.0,0.5625,10289.1285587
1.0,0.6875,11466.9656372
0.5,0.8125,11202.2203143
0.20000000298,0.75,9455.55107191
1.0,0.3125,11120.0315562
1.0,0.25,11540.7801853
1.0,0.375,9587.00013653
0.5,0.375,10862.1672846
1.0,0.3125,11510.645027
1.38777878078e-16,0.375,11296.5751535
0.600000023842,0.375,9507.12599382
1.0,0.5,10134.6767547
0.5,0.625,11514.9965119
1.0,0.5,9570.72653906
1.0,0.5,11429.2492513
1.38777878078e-16,0.625,11579.1147727
1.0,0.5,9628.53936894
0.699999988079,0.625,11251.670917
1.38777878078e-16,0.6875,11603.5158228
1.38777878078e-16,0.625,9474.16917751
1.0,0.0625,11045.5520884
1.0,0.125,9533.55857526
1.0,0.625,11811.7229666
1.0,0.1875,9654.58025102
1.0,0.4375,9539.29252331
0.5,0.5625,9813.61828396
1.0,0.5,11439.4792649
0.300000011921,0.375,11570.6767571
1.38777878078e-16,-0.3125,11390.8486897
1.0,-0.0625,11949.8833124
0.699999988079,-0.0625,11155.9155603
1.38777878078e-16,0.25,11090.9744587
1.38777878078e-16,0.3125,10607.5012849
1.38777878078e-16,0.3125,9544.39808688
0.20000000298,0.125,11235.6484629
1.0,0.0,11317.244625
1.0,-0.125,9705.08680112
1.0,0.3125,10955.2166295
1.38777878078e-16,0.4375,11173.1586624
0.800000011921,0.375,10675.7247622
1.0,0.3125,9676.3998476
1.0,-0.0625,9763.99873876
0.300000011921,-0.1875,11925.4368867
0.10000000149,0.3125,9667.55855107
1.0,0.3125,9754.8386474
1.0,0.25,9794.02790649
1.0,0.375,9785.77156157
1.0,0.125,9846.60808541
1.0,0.125,9854.18711861
1.0,0.1875,9824.39420995
1.38777878078e-16,0.1875,9950.53510927
1.0,0.0625,11298.6339549
1.38777878078e-16,0.1875,9964.69903523
1.38777878078e-16,0.1875,9954.11803938
0.20000000298,0.0,10822.6289844
1.0,0.0,9818.34962334
1.38777878078e-16,0.125,11417.7890413
1.0,0.0,9834.36275478
1.0,-0.0625,10951.2089635
0.800000011921,-0.125,11293.7787709
1.0,-0.0625,10041.3912411
1.38777878078e-16,-0.0625,9929.36181321
0.20000000298,0.0,12198.8482625
0.40000000596,0.0,9839.24475294
1.0,0.0,9907.6956519
1.0,0.0,9958.36041681
1.0,0.0625,10064.9471509
1.0,0.125,10133.2733502
1.0,0.125,11740.0277843
0.300000011921,-0.0625,10207.097636
0.20000000298,-0.0625,9970.78089266
1.38777878078e-16,-0.0625,11519.8966245
0.5,-0.0625,9955.11858554
1.0,0.0,9993.43122479
1.0,0.0,10046.9774019
1.0,0.0,10119.0443251
0.300000011921,0.0,10235.5961671
1.0,0.0,10098.6029484
1.0,0.0,10152.8481278
0.800000011921,-0.0625,10172.6524969
1.0,0.0625,10249.83919
0.800000011921,0.125,10347.0057267
1.38777878078e-16,0.0625,11521.4215597
1.0,0.0625,10332.3341482
1.38777878078e-16,0.1875,12505.5865274
0.10000000149,0.0,10148.7738365
1.0,0.0,10265.021725
0.40000000596,0.125,11482.6029816
1.0,0.0625,10208.5828285
1.0,0.125,10475.4457274
1.0,0.125,10394.5976736
1.38777878078e-16,0.1875,10405.207059
0.5,-0.1875,10205.433791
1.0,0.0,10226.0856019
1.0,0.0,10455.0582406
1.0,0.0,10445.1207692
1.0,0.0,10515.9835745
1.0,-0.0625,10500.3397669
1.0,0.0,10565.6376959
1.0,-0.0625,10646.6220613
0.899999976158,-0.0625,10704.7057076
1.0,0.0,10717.155086
0.10000000149,0.0,10656.3585198
1.0,0.0,10724.9267786
1.0,0.0,10773.5875982
0.300000011921,0.0,10718.2240666
1.0,0.0,10772.8119237
0.699999988079,0.0,10723.1740482
0.600000023842,0.0,10668.347102
1.0,0.0,10714.8477533
1.38777878078e-16,0.0625,10786.1997214
0.699999988079,0.0,11038.900593
0.800000011921,0.0,10664.3072549
1.38777878078e-16,0.0625,10659.6538902
0.40000000596,0.0,10568.0918542
0.40000000596,0.0,10510.3873926
1.0,0.1875,10668.501143
1.0,0.1875,10690.816119
1.0,0.3125,10742.7340975
1.0,0.375,11231.518722
0.40000000596,0.375,12033.8246768
0.5,-0.0625,10525.1436103
1.38777878078e-16,-0.25,10544.813499
1.38777878078e-16,0.125,12050.0650674
1.38777878078e-16,0.5,10731.9533272
0.5,0.5625,10211.3986367
1.38777878078e-16,0.625,11621.9934261
1.0,0.5,10204.8150964
1.0,0.0,12348.0209654
1.0,0.0,10588.0935364
1.38777878078e-16,0.625,10340.9936256
1.38777878078e-16,0.75,10238.2195512
0.40000000596,0.6875,10198.3298206
1.38777878078e-16,0.6875,12034.4015112
1.38777878078e-16,0.6875,10174.278796
1.0,0.625,12297.1448123
1.0,0.75,12275.5637225
0.800000011921,0.8125,12574.530497
1.0,0.875,10185.5894184
1.0,0.75,10102.3044565
1.0,0.5625,10350.1980278
0.899999976158,0.625,12364.2204425
0.300000011921,0.6875,11670.4217439
1.38777878078e-16,0.75,11921.4827277
1.0,0.6875,10406.6843748
1.38777878078e-16,0.625,12276.1395259
0.699999988079,0.625,11643.8817523
0.800000011921,0.625,12130.3379432
1.38777878078e-16,0.5625,10329.2154944
1.0,0.5625,10233.0418404
0.600000023842,0.5625,10328.8492665
1.0,0.4375,10253.8399789
1.0,0.3125,12155.6834313
1.38777878078e-16,0.3125,12272.1478794
0.800000011921,0.125,10588.510885
1.38777878078e-16,0.125,11912.8847499
1.38777878078e-16,0.25,10313.6910831
0.300000011921,0.25,12115.3951066
1.38777878078e-16,0.3125,10317.2229004
1.38777878078e-16,0.25,11370.8261261
1.38777878078e-16,0.125,12015.200692
1.0,0.0625,12031.3599442
1.38777878078e-16,0.0625,10308.3580833
1.0,0.0625,10250.7567392
1.0,0.125,10260.8694912
1.38777878078e-16,-0.125,12576.0553887
1.38777878078e-16,-0.125,11771.2724917
1.38777878078e-16,-0.0625,11292.6561104
1.0,0.0,11997.9512631
1.0,0.0,10272.2039884
1.0,0.0,11380.1430448
1.0,0.0,10356.2026447
0.699999988079,0.0,10166.9890661
1.38777878078e-16,0.125,10288.3864617
1.0,0.0625,10848.4375287
1.0,-0.0625,10401.8045502
1.0,-0.125,10528.440455
1.0,-0.0625,10532.5398299
1.38777878078e-16,0.1875,10671.9956307
1.0,0.1875,10549.1069212
0.600000023842,0.1875,10527.5926507
1.0,0.375,10622.1824502
1.0,0.375,12564.4209175
0.10000000149,0.375,12128.9042167
1.38777878078e-16,0.125,10222.8171736
1.38777878078e-16,0.125,10729.3644296
1.0,0.0,11126.1924741
1.0,-0.25,10551.6918512
1.0,-0.125,10543.1711583
1.0,-0.1875,9606.48559744
1.0,0.0625,10675.0326042
1.38777878078e-16,0.125,10662.7155747
0.20000000298,0.125,10626.6717387
0.899999976158,0.125,10564.5000493
1.0,0.0625,10487.7049263
1.0,0.0,10720.9008683
1.0,0.0,10805.9134819
0.40000000596,0.0625,10734.4655006
1.0,0.0625,10790.4103557
0.5,0.125,10727.2722528
1.0,0.0625,10806.0457063
0.300000011921,0.0,10744.0283783
1.0,0.0,10783.5614056
1.0,0.0,10837.5334898
0.699999988079,0.0,10767.6276226
0.300000011921,0.0625,10796.1678268
1.0,0.0625,10907.0306667
1.0,0.0,10848.4802419
0.899999976158,0.0,10892.223849
1.0,0.0,10945.904109
1.0,0.0,11000.7082944
1.38777878078e-16,0.0,10940.9202162
0.899999976158,0.0625,11399.8231265
1.38777878078e-16,0.125,11061.538096
1.38777878078e-16,0.1875,10785.2731959
0.600000023842,0.125,10644.7557693
0.20000000298,0.0625,12694.4207444
1.38777878078e-16,0.125,10587.3187745
1.38777878078e-16,0.125,10754.924716
1.0,-0.1875,10652.230728
1.0,-0.1875,10694.4276358
0.20000000298,0.0625,10785.3123495
1.0,0.0,10817.0823432
1.0,0.0,10832.7591417
1.0,0.0,10875.589219
1.0,0.0625,10992.1966125
1.0,0.0625,11073.1368968
1.0,0.125,12197.1672513
1.0,0.0625,12060.0356887
1.0,0.0625,11791.7274636
1.0,0.125,11331.5103941
1.38777878078e-16,0.1875,10298.9257125
1.0,0.0625,12968.839055
1.0,0.0,11524.178521
0.600000023842,0.0625,11339.0781035
1.38777878078e-16,0.0625,11063.6825945
1.0,0.0,12732.0969892
1.0,0.3125,13566.1796397
1.0,0.4375,10976.231519
0.10000000149,0.375,11001.1836359
1.38777878078e-16,0.375,12518.8616417
1.0,0.0625,11476.343007
1.0,0.0,11236.881702
0.800000011921,0.0,11231.4412191
1.0,0.125,11214.6069281
1.38777878078e-16,0.625,12312.4445324
1.38777878078e-16,0.375,11713.4118077
1.38777878078e-16,1.0,10916.0422612
1.0,0.8125,13432.3705445
1.38777878078e-16,0.8125,11089.5878036
1.38777878078e-16,0.625,12449.7285108
0.40000000596,0.5,11021.6412781
1.38777878078e-16,0.5,10944.3317816
1.38777878078e-16,0.5625,10811.3293188
0.5,0.625,10775.6245027
1.0,0.8125,10894.0182174
0.699999988079,0.875,12479.1327028
1.0,0.6875,12826.5644472
1.38777878078e-16,0.6875,10603.4395028
0.899999976158,0.3125,12658.5691184
0.40000000596,0.25,11840.6002146
1.0,0.75,12480.2195683
0.300000011921,0.75,10847.1615377
0.899999976158,0.375,12705.4311969
1.38777878078e-16,0.375,10828.2123395
1.38777878078e-16,0.375,10463.8429585
0.5,0.3125,12154.3385498
0.10000000149,0.3125,10554.6490462
1.0,0.1875,12629.5936177
1.0,0.375,12144.52565
1.0,0.3125,12422.5232467
1.0,0.3125,10983.2532777
1.0,0.25,13160.5383087
1.0,0.3125,10988.3963013
1.0,0.25,11109.608047
1.0,0.25,12401.0120303
1.0,0.375,11309.0371155
1.0,0.25,11222.9340965
1.0,0.25,11156.2384832
1.0,0.1875,12683.479375
1.0,0.0,11454.4494131
1.0,0.0,11484.719705
1.0,0.0,11548.9915216
0.899999976158,0.0,11639.21879
1.0,0.0,13470.3542632
1.38777878078e-16,0.0625,11839.9220069
1.38777878078e-16,0.125,11460.6012298
1.0,0.25,11390.1837162
1.0,0.3125,11441.8160946
1.0,0.0,11638.1325392
0.300000011921,-0.0625,11679.1063897
1.38777878078e-16,-0.0625,11904.5423326
1.0,0.0,11642.7774185
1.38777878078e-16,-0.0625,11546.7802462
1.0,0.0625,12973.3848264
0.600000023842,0.0625,13462.0362315
1.38777878078e-16,0.25,11678.1215575
1.38777878078e-16,0.3125,11430.7619369
0.20000000298,-0.125,12206.9226076
1.0,-0.125,12516.5512195
0.40000000596,-0.125,12934.6554436
1.0,0.0,11401.7133197
1.38777878078e-16,0.375,11571.7988051
0.600000023842,0.0,11348.8686749
1.0,-0.0625,13231.9389784
0.300000011921,-0.0625,11605.0516496
1.38777878078e-16,-0.125,11313.0624127
1.0,-0.0625,11393.745846
0.10000000149,0.0,11323.1033664
1.0,0.0,11393.6965235
1.0,0.0,11435.8489063
1.0,0.0,11440.6154253
0.10000000149,-0.0625,11429.4556151
0.800000011921,-0.0625,11425.4367222
1.0,0.0,11416.1277415
1.0,-0.0625,11531.8135647
1.0,0.0,13922.142766
1.0,0.0,11582.5794131
1.0,0.0,11657.5734253
1.0,0.0,11682.0459029
0.899999976158,0.0,11742.3882725
1.0,0.0,11805.2085054
1.38777878078e-16,0.0,11747.4270187
1.0,0.0,11800.0626509
1.38777878078e-16,0.0,11742.6224154
1.0,0.0,11796.1050669
1.0,0.0,11857.1320014
1.38777878078e-16,0.0,11806.2751424
1.0,0.0,11843.254026
0.600000023842,0.4375,11896.1855346
0.600000023842,0.0,11707.4657393
1.0,0.0,11836.3895419
1.0,-0.0625,11885.3217613
1.38777878078e-16,0.0,11775.8155952
1.38777878078e-16,0.5625,11796.1915288
1.38777878078e-16,0.25,12040.2659421
1.0,0.0,11651.3092256
1.0,0.125,13244.9165702
1.38777878078e-16,0.25,9974.7323174
1.38777878078e-16,0.6875,12027.18155
1.0,0.5625,11433.8913458
1.38777878078e-16,0.4375,13393.9332009
1.38777878078e-16,0.375,12162.0539893
1.38777878078e-16,0.375,13537.5821796
1.38777878078e-16,-0.5625,12912.1740646
1.0,0.625,11435.4461332
1.0,1.0,11815.3671393
1.38777878078e-16,1.0,11526.1570419
1.38777878078e-16,1.0,12583.2013059
1.38777878078e-16,1.0,12801.5574487
0.40000000596,0.75,11156.665435
1.38777878078e-16,0.875,13109.0260184
0.600000023842,0.9375,13233.7638392
1.0,1.0,11088.6729573
0.10000000149,1.0,13430.4617525
0.899999976158,1.0,9311.2630133
0.40000000596,1.0,11730.4373343
1.0,1.0,13558.1386556
0.800000011921,1.0,12709.5262722
0.699999988079,1.0,13268.9373387
1.0,1.0,12066.0691411
1.38777878078e-16,0.9375,13652.4596786
1.38777878078e-16,1.0,13394.5867254
0.20000000298,1.0,13501.3582394
0.40000000596,0.875,13189.3110029
0.20000000298,0.9375,13376.8304622
0.300000011921,0.875,13133.2050449
1.38777878078e-16,0.75,10101.5378286
1.38777878078e-16,0.8125,11130.4442545
1.38777878078e-16,0.4375,12968.085804
1.38777878078e-16,0.4375,12651.4210472
0.5,0.25,12105.5303039
1.38777878078e-16,0.1875,11658.4721043
1.38777878078e-16,0.1875,12548.033992
1.38777878078e-16,-0.0625,12773.3243103
1.0,-0.125,12256.0199724
1.0,-0.0625,8629.59404068
1.0,-0.25,12946.1865863
1.0,-0.25,9772.05251725
0.899999976158,-0.375,10368.6321577
1.0,-0.5,10743.6674681
1.0,-0.25,12206.7302168
1.0,-0.625,12540.220176
1.0,-0.5,12998.8589747
1.38777878078e-16,-0.375,11180.5956647
1.0,-0.4375,11033.9612964
0.20000000298,-0.375,11001.3385506
1.0,-0.25,11023.8924029
1.0,-0.625,13511.0974702
1.0,-0.25,11375.2069219
1.0,-0.25,13629.9712614
1.0,-0.8125,11118.1995547
0.800000011921,-0.9375,12978.9656776
1.38777878078e-16,-0.875,12637.8747566
0.899999976158,-0.8125,11212.9350703
1.38777878078e-16,-0.6875,13034.1850287
1.0,0.0,13404.2031383
1.0,0.125,11078.5293786
0.20000000298,0.4375,11516.5117867
0.40000000596,-0.125,11132.2685255
1.38777878078e-16,-0.25,11183.31944
1.38777878078e-16,-0.25,10968.9887897
1.38777878078e-16,-0.1875,12520.0384952
0.20000000298,-0.0625,10958.5914127
1.0,0.125,11027.9666257
1.38777878078e-16,0.0625,12270.6968954
0.699999988079,0.125,10964.9909568
1.38777878078e-16,0.1875,12879.8626759
1.0,0.1875,10877.3844315
1.38777878078e-16,0.25,10832.6478253
0.40000000596,0.125,10790.5056803
1.0,0.1875,12584.2677839
1.38777878078e-16,0.375,10585.6724315
0.600000023842,0.4375,11859.0756775
1.38777878078e-16,0.4375,10577.1259793
1.38777878078e-16,0.4375,10486.0679127
1.38777878078e-16,0.4375,10459.9770549
1.38777878078e-16,0.4375,11364.8826904
1.38777878078e-16,0.375,12843.2392455
0.899999976158,0.375,10372.4350624
1.0,0.375,10490.903134
0.5,0.25,12331.6468353
0.899999976158,0.25,11767.9616925
0.800000011921,0.375,12503.7531345
1.38777878078e-16,0.375,12332.2227996
1.0,0.375,10580.9713536
1.0,0.5,11314.8276577
0.899999976158,0.3125,10599.4010862
1.0,0.4375,12750.5858735
1.38777878078e-16,1.0,12716.2900502
1.38777878078e-16,1.0,10391.3423825
1.0,1.0,10663.3933721
1.38777878078e-16,1.0,10446.9530837
1.0,0.875,12354.3859926
1.38777878078e-16,0.875,10517.5291901
1.0,1.0,11931.6361187
0.699999988079,1.0,12281.6184363
1.0,1.0,10380.9630918
0.10000000149,1.0,10308.3249228
1.0,1.0,12482.6733464
1.0,1.0,9979.75345322
1.0,1.0,10369.8319382
0.699999988079,1.0,12941.0638978
1.0,1.0,12643.9659771
0.699999988079,1.0,12487.5525484
1.38777878078e-16,1.0,11474.5117764
1.0,1.0,12862.4526601
1.0,1.0,12007.2690184
1.0,1.0,12572.1950415
1.0,1.0,12982.846124
1.0,1.0,9697.0533318
1.38777878078e-16,1.0,10532.1246025
1.0,1.0,13367.6758959
1.38777878078e-16,1.0,9150.80321354
1.0,0.8125,12868.4540517
0.600000023842,0.9375,13335.8032795
0.800000011921,0.625,13341.2910557
0.40000000596,-0.3125,9230.99442514
1.38777878078e-16,0.0,11094.6849658
1.0,0.0,12697.1022062
1.0,-0.0625,9888.63175359
0.600000023842,-0.3125,12470.0344528
1.0,-0.5,12350.7140991
1.38777878078e-16,-1.0,11490.8635185
0.699999988079,-1.0,10883.5704739
1.0,-0.9375,12276.8324682
1.0,-1.0,13157.7908122
1.0,-0.9375,13061.6602404
1.38777878078e-16,-1.0,12086.5326588
1.38777878078e-16,-0.8125,12751.5093549
1.38777878078e-16,-0.875,10345.2182638
0.10000000149,-0.75,12274.5384511
1.0,-0.8125,12366.9727122
1.0,-0.9375,11271.1430251
1.0,-1.0,11980.0022637
1.38777878078e-16,-1.0,12585.7195236
1.38777878078e-16,-1.0,12844.1442824
1.38777878078e-16,-1.0,12809.3587694
0.10000000149,-0.9375,12878.5582879
1.38777878078e-16,-1.0,10963.5043523
1.38777878078e-16,-1.0,12622.4115509
1.38777878078e-16,-1.0,9053.50100667
1.38777878078e-16,-1.0,12229.2374402
1.38777878078e-16,-1.0,12264.5089776
1.38777878078e-16,-1.0,12718.6316634
1.38777878078e-16,-1.0,12753.5387008
1.38777878078e-16,-0.9375,8502.14628206
1.38777878078e-16,-1.0,9691.16430338
1.38777878078e-16,-1.0,10304.6119371
1.0,-0.875,12209.9766924
1.38777878078e-16,-1.0,12612.5228472
1.38777878078e-16,-1.0,12499.9251506
1.38777878078e-16,-1.0,12299.6424763
1.0,-1.0,11867.5096341
1.38777878078e-16,-1.0,11925.3728244
1.0,-1.0,10700.8765246
1.38777878078e-16,-1.0,8178.10999913
0.10000000149,-1.0,11103.7884601
1.0,-1.0,12387.0892992
1.0,-1.0,10660.9697257
1.0,-1.0,8416.68239948
1.38777878078e-16,-1.0,12107.1037312
1.38777878078e-16,-1.0,12185.0936077
1.0,-1.0,11761.8326388
1.0,-1.0,12192.8334588
0.40000000596,-0.9375,11890.3524751
1.0,-1.0,12094.3755838
1.38777878078e-16,-1.0,11801.2229011
1.0,-0.875,12403.980011
1.0,-0.9375,11927.5123104
0.40000000596,-0.625,10189.1015783
1.38777878078e-16,-0.625,8406.39634935
1.0,-0.9375,11820.1399766
1.38777878078e-16,-0.8125,9379.76447259
1.0,-0.375,11670.1995599
0.40000000596,-0.125,12082.3616325
1.38777878078e-16,-0.5,10572.2176312
1.0,-0.5625,12415.8842547
1.38777878078e-16,0.0625,11858.6977135
1.38777878078e-16,0.125,11906.9386738
1.38777878078e-16,-0.1875,12125.8273981
1.38777878078e-16,-0.125,10183.1069063
1.0,-0.125,12082.2621408
1.0,0.0625,8090.18962552
1.0,0.125,12184.0798527
1.0,0.1875,12178.0905482
1.38777878078e-16,0.25,12062.1155489
1.0,0.3125,12182.1630765
1.0,0.4375,12288.1968132
0.899999976158,0.375,10348.9146176
1.0,0.625,10357.2650074
0.600000023842,0.875,10341.3115713
0.899999976158,0.875,10419.1663551
1.0,1.0,12607.8042854
1.0,0.9375,12375.5366671
0.699999988079,0.875,12708.6385025
0.300000011921,0.875,9252.69442923
0.300000011921,0.9375,12468.3297339
0.300000011921,0.75,11739.3456104
0.699999988079,0.875,9679.01419794
0.699999988079,0.0,10200.307243
1.0,0.1875,10120.1182562
0.899999976158,0.0625,10905.9790315
0.300000011921,0.3125,11638.2071539
1.0,0.4375,12165.1444503
0.300000011921,0.25,12432.2677892
1.0,0.0625,10470.7672352
1.38777878078e-16,0.0625,11603.3347918
1.38777878078e-16,0.0,11844.2318734
1.0,0.0625,10151.9520157
0.800000011921,0.0625,11148.8711525
1.38777878078e-16,0.0,11700.6810081
1.0,0.0,12185.8107751
1.0,0.0,10346.0231639
0.40000000596,-0.125,10393.4508918
0.10000000149,-0.625,12138.7172124
1.0,-0.3125,12211.5807114
0.899999976158,-0.3125,10425.2440773
1.38777878078e-16,-0.375,12297.4164035
0.699999988079,-1.0,10530.1856975
1.0,-0.8125,12386.1958908
1.0,-1.0,12311.4165122
1.38777878078e-16,-1.0,12139.8201176
1.0,-0.9375,11845.9720408
1.0,-0.875,12735.2056915
1.38777878078e-16,-1.0,8369.92532979
1.38777878078e-16,-0.8125,10401.9971574
1.38777878078e-16,-0.75,12259.1833456
1.0,-0.75,12392.9560152
1.0,-0.6875,12198.3175733
0.899999976158,-0.625,9757.03556515
1.38777878078e-16,1.0,12117.9366686
1.38777878078e-16,1.0,11262.5152897
1.38777878078e-16,-0.25,10060.6453561
1.38777878078e-16,0.3125,10088.207824
0.899999976158,0.25,10117.6226931
1.38777878078e-16,-0.375,10277.3331211
1.38777878078e-16,-0.4375,10335.3872511
1.38777878078e-16,-0.25,10887.668921
1.0,-0.5625,12149.7748068
1.38777878078e-16,-0.625,12097.3343393
1.0,-0.5625,11194.3510606
0.40000000596,-0.0625,11809.0151208
1.0,0.1875,9953.40150696
1.38777878078e-16,-0.125,10302.574127
1.0,-0.0625,10166.6357511
1.0,-0.125,9937.17324358
1.38777878078e-16,-0.5625,10290.2376561
1.0,-0.625,10620.6894823
1.0,-0.5,10081.1925588
1.38777878078e-16,0.25,9960.66145724
0.300000011921,0.1875,10008.6010396
1.0,0.0,11083.9168236
1.0,-0.0625,10306.831734
1.38777878078e-16,-0.125,11439.5701879
1.38777878078e-16,-0.3125,12445.7949065
0.600000023842,-0.1875,10623.7773868
0.40000000596,-0.125,9814.95854211
1.0,0.0,10467.7463502
1.0,0.0625,10079.4002719
1.38777878078e-16,0.1875,10174.4613383
1.0,0.0,10069.2500721
1.0,0.0,10130.382747
1.0,-0.1875,10156.7771232
0.800000011921,-0.25,11358.9991357
1.0,-0.0625,10363.1646846
0.800000011921,-0.0625,10402.5888078
1.0,-0.0625,10543.9264156
0.40000000596,-0.125,10919.7722249
1.0,-0.125,10266.6727095
1.38777878078e-16,-0.125,11408.2504247
1.38777878078e-16,-0.25,9820.88693619
1.0,-0.1875,10750.8816098
1.38777878078e-16,-0.1875,10222.7735405
1.0,-0.3125,10505.2854964
0.40000000596,-0.4375,10197.0515919
1.38777878078e-16,-0.3125,10901.1838245
1.38777878078e-16,-0.1875,10586.5497676
0.20000000298,-0.125,9944.83332729
1.0,0.0,12131.4923739
1.38777878078e-16,-0.0625,10412.2670097
0.699999988079,-0.0625,10023.4192563
1.38777878078e-16,-0.125,10148.2186347
1.38777878078e-16,0.0,9867.013734
1.0,0.0,10126.0847281
1.0,0.0625,10057.379938
0.899999976158,0.0625,10109.6377761
1.0,0.0625,10140.0033018
0.5,0.0,10173.9718532
1.0,0.0,10217.5998385
0.40000000596,-0.9375,10253.6082166
1.38777878078e-16,-1.0,12043.6040286
1.0,0.25,10114.1264101
1.0,0.4375,11391.939947
1.38777878078e-16,0.4375,10081.3587038
1.0,0.25,11190.203198
0.5,0.3125,10757.6362581
1.0,0.375,10186.1471535
1.38777878078e-16,0.125,10141.7214199
1.38777878078e-16,0.25,10145.0883847
0.10000000149,0.3125,11853.7254493
1.0,0.6875,10529.8586672
1.0,0.75,11967.1970533
1.38777878078e-16,0.3125,11989.8394744
1.38777878078e-16,-0.3125,11807.7987978
0.699999988079,0.1875,11183.1477354
0.40000000596,0.5,11736.5244415
1.38777878078e-16,0.875,11764.1911324
1.38777878078e-16,1.0,9597.64480542
0.899999976158,0.875,11723.1872676
1.38777878078e-16,0.75,9806.72101967
1.0,0.875,11519.0758551
1.0,1.0,9517.68472862
1.0,1.0,11571.3358553
0.899999976158,1.0,9760.51930074
0.40000000596,1.0,9745.08906424
1.0,1.0,11531.4676501
1.0,1.0,10002.4927912
1.0,1.0,12248.8854776
1.38777878078e-16,1.0,10892.143041
0.20000000298,1.0,11590.9134464
0.899999976158,1.0,11675.4887601
1.0,1.0,10517.9143045
1.0,1.0,9639.55808747
