time,throttle_input,steering_angle_input,speed,yaw_rate,motor_rpm
1569490926.17,0,0,0,0,0
1569490926.21,-0.0239999890327,0.0,0.0,0.0,1.4335858605e-08
1569490926.25,-0.0239999890327,0.0133333206177,0.0,-0.0,0.0
1569490926.29,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490926.33,-0.00800001621246,0.0,0.0,-0.0,0.0
1569490926.37,-0.0239999890327,0.0,0.0,-0.0,0.0
1569490926.41,-0.0239999890327,0.0,0.0,0.0,0.0
1569490926.45,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490926.49,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490926.53,-0.0239999890327,-0.0133333206177,0.0,0.0,0.0
1569490926.57,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490926.61,-0.0159999728203,0.0,0.0,0.0,0.0
1569490926.65,-0.00800001621246,-0.0133333206177,0.0,-0.0,0.0
1569490926.69,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490926.73,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490926.77,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490926.81,-0.0159999728203,0.0,0.0,0.0,0.0
1569490926.85,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490926.89,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490926.93,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490926.97,-0.00800001621246,0.0,0.0,0.0,0.0
1569490927.01,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490927.05,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490927.09,-0.0159999728203,0.0,0.0,0.0,0.0
1569490927.13,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490927.17,-0.0159999728203,0.0,0.0,0.0,0.0
1569490927.21,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.25,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.29,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.33,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490927.37,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490927.41,-0.0159999728203,0.0,0.0,0.0,0.0
1569490927.45,-0.0159999728203,0.0,0.0,0.0,0.0
1569490927.49,-0.0239999890327,-0.0133333206177,0.0,-0.0,0.0
1569490927.53,-0.0159999728203,0.0,0.0,0.0,0.0
1569490927.57,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.61,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.65,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.69,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.73,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490927.77,0.0,0.0,0.0,0.0,0.0
1569490927.81,-0.0159999728203,0.0133333206177,0.0,-0.0,0.0
1569490927.85,-0.0159999728203,0.0266666412354,0.0,-0.0,0.0
1569490927.89,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.93,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490927.97,-0.0159999728203,0.0266666412354,0.0,-0.0,0.0
1569490928.01,-0.0239999890327,0.0,0.0,-0.0,0.0
1569490928.05,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.09,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.13,-0.0239999890327,0.0,0.0,-0.0,0.0
1569490928.17,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.21,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.25,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.29,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.33,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.37,-0.0159999728203,0.0266666412354,0.0,-0.0,0.0
1569490928.41,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.45,-0.0239999890327,0.0,0.0,-0.0,0.0
1569490928.49,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.53,-0.0159999728203,0.0,0.0,0.0,0.0
1569490928.57,-0.0239999890327,0.0,0.0,-0.0,0.0
1569490928.61,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.65,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490928.69,-0.00800001621246,0.0,0.0,0.0,0.0
1569490928.73,-0.0159999728203,0.0,0.0,-0.0,0.0
1569490928.77,-0.0159999728203,-0.0133333206177,0.0,-0.0,0.0
1569490928.81,-0.0159999728203,-0.0133333206177,0.0,0.0,0.0
1569490928.85,-0.0159999728203,-0.0800000429153,0.0,0.0,0.0
1569490928.89,-0.00800001621246,-0.0800000429153,0.0,0.0,0.0
1569490928.93,-0.00800001621246,-0.093333363533,0.0,0.0,0.0
1569490928.97,0.0,-0.093333363533,0.0,0.0,0.0
1569490929.01,0.0240000486374,-0.093333363533,0.0,0.0,0.0
1569490929.05,0.159999966621,-0.120000004768,0.0,0.0,0.0
1569490929.09,0.27999997139,-0.159999966621,0.0,0.0,0.0
1569490929.13,0.368000030518,-0.320000052452,0.0,0.0,546.953129981
1569490929.17,0.432000041008,-0.480000019073,0.465895878899,0.202205447989,0.0
1569490929.21,0.44000005722,-0.546666622162,0.0,0.0,0.0
1569490929.25,0.432000041008,-0.55999994278,0.464714619331,0.347049641119,1127.36638394
1569490929.29,0.335999965668,-0.55999994278,0.466926592379,0.35740011677,542.694384542
1569490929.33,0.31200003624,-0.626666665077,0.467190579778,0.357602180924,1115.34817756
1569490929.37,0.320000052452,-0.72000002861,0.464024633031,0.398619591936,557.539006883
1569490929.41,0.320000052452,-0.893333315849,0.0,0.0,1081.44594881
1569490929.45,0.327999949455,-1.0,0.470672499066,0.659837847228,1622.90352537
1569490929.49,0.327999949455,-1.0,0.933826354523,1.3091352749,1102.59069295
1569490929.53,0.320000052452,-1.0,0.466198819477,0.653566176129,1132.24921715
1569490929.57,0.335999965668,-1.0,0.935860873651,1.31198747622,1639.89944509
1569490929.61,0.335999965668,-1.0,0.933147169087,1.30818312185,1406.78169744
1569490929.65,0.320000052452,-1.0,0.931124419043,1.30534741966,1654.61097442
1569490929.69,0.320000052452,-1.0,0.936481053827,1.31285690953,1661.29081851
1569490929.73,0.327999949455,-1.0,0.934918695699,1.3106666328,1639.50059067
1569490929.77,0.320000052452,-0.933333277702,0.927660783608,1.30049173391,1694.27783197
1569490929.81,0.327999949455,-0.893333315849,0.931862997062,1.17667819491,2159.78578785
1569490929.85,0.320000052452,-0.866666674614,0.936067509087,1.14520417668,1123.92920944
1569490929.89,0.31200003624,-0.693333387375,0.932094599918,1.12209963344,2217.73519061
1569490929.93,0.31200003624,-0.693333387375,0.933316872808,0.889935885893,1636.36401468
1569490929.97,0.304000020027,-0.679999947548,0.935385060882,0.891907943658,2218.7128096
1569490930.01,0.304000020027,-0.693333387375,0.462905567149,0.432609415693,1688.63896361
1569490930.05,0.304000020027,-0.693333387375,1.3947155063,1.32988850392,2062.71234354
1569490930.09,0.31200003624,-0.693333387375,0.467741887342,0.446001034599,2292.08073252
1569490930.13,0.304000020027,-0.693333387375,0.932879341458,0.925014124693,1426.93601064
1569490930.17,0.296000003815,-0.679999947548,0.931791757799,0.888481658913,2203.18646877
1569490930.21,0.296000003815,-0.306666612625,0.935905786637,0.874652810927,1621.30499021
1569490930.25,0.271999955177,-0.0133333206177,1.40002891166,0.582136151065,2281.95208647
1569490930.29,0.296000003815,0.0,0.928296651624,0.016724565515,2212.17269003
1569490930.33,0.287999987602,0.0,1.40169262585,-0.0,2160.0824006
1569490930.37,0.296000003815,0.0,0.936121428991,-0.0,1723.69706969
1569490930.41,0.271999955177,0.0,0.465428875555,-0.0,2765.42654195
1569490930.45,0.264000058174,0.0,1.40213605489,-0.0,1636.99794158
