throttle,steering,rpm
1.0,0.108400709927,13813.8714552
1.0,0.10300193727,13809.5552977
1.0,0.101481646299,13806.0644513
1.0,0.0992418974638,13794.1761189
1.0,0.0995226502419,13803.7368027
1.0,0.12156894058,13722.8712326
1.0,0.121956393123,13933.8111519
1.0,0.130488663912,14928.5323131
1.0,0.131450086832,14993.9647659
1.0,0.127979069948,14696.7204938
1.0,0.128926500678,15985.3725257
1.0,0.128901541233,13753.3011723
1.0,0.128901541233,13740.2750818
1.0,0.15197558701,14809.6113821
1.0,0.158346176147,13724.5319689
1.0,0.158346176147,13733.5754961
1.0,0.1604283005,14577.2585346
1.0,0.17691141367,13679.9668002
1.0,0.185029223561,13624.4894275
0.976615667343,0.0417932495475,13710.292301
0.977067708969,0.0410881787539,14306.682632
0.9597042799,0.0609866902232,13369.0110005
0.974464297295,0.101348139346,13808.2998982
0.972567975521,0.108597718179,13320.2437794
0.971535027027,0.107410736382,13236.0224214
0.970643877983,0.104561068118,14191.7455566
0.952684819698,0.0680820792913,13230.8352
0.952684819698,0.0680820792913,13497.4537428
0.944598436356,0.0545240417123,13051.1811919
0.99101036787,0.164483457804,15256.2460212
0.994008898735,0.167237654328,13585.6874531
0.99310106039,0.165726825595,15084.1107857
0.99310106039,0.165726825595,15406.6541717
0.994023442268,0.173173516989,13412.3910644
0.996487736702,0.198007047176,15220.8881359
1.0,0.235428005457,13530.6875602
1.0,0.254991918802,13609.1968342
1.0,0.313858419657,13592.4237591
1.0,0.411185622215,15216.6259354
1.0,0.446726441383,13910.4912047
1.0,0.461307436228,13912.1248262
1.0,0.482038468122,15318.9259478
1.0,0.536180138588,13615.0831144
1.0,0.536180138588,13563.6672931
1.0,0.494866847992,13661.8050197
1.0,0.541677057743,13602.9202707
1.0,0.602391898632,15164.2786016
1.0,0.592021822929,15361.4122489
1.0,0.52946048975,13724.1616408
1.0,0.499221116304,13709.1844914
1.0,0.490359604359,13756.2122565
1.0,0.476569235325,13716.8541452
1.0,0.46001303196,15069.9660997
1.0,0.46001303196,13718.7946385
1.0,0.443137556314,13745.4772549
1.0,0.425741106272,13682.1428169
1.0,0.408313453197,14949.2761971
1.0,0.384686350822,15151.7348794
1.0,0.36699795723,15593.4630472
1.0,0.358341008425,15295.3515423
1.0,0.35321778059,15035.2767953
