time,throttle_input,steering_angle_input,speed,yaw_rate,motor_rpm
1569490492.22,0,0,0,0,0
1569490492.26,0,0,0.0,0.0,0.0
1569490492.3,0,0,0.0,0.0,0.0
1569490492.34,0,0,0.0,0.0,0.0
1569490492.38,0,0,0.0,0.0,0.0
1569490492.42,0,0,0.0,0.0,0.0
1569490492.46,0,0,0.0,0.0,0.0
1569490492.5,0,0,0.0,0.0,0.0
1569490492.54,0,0,0.0,0.0,0.0
1569490492.58,0,0,0.0,0.0,0.0
1569490492.62,0,0,0.0,0.0,0.0
1569490492.66,0,0,0.0,0.0,0.0
1569490492.7,0,0,0.0,0.0,0.0
1569490492.74,0,0,0.0,0.0,0.0
1569490492.78,0,0,0.0,0.0,0.0
1569490492.82,0,0,0.0,0.0,0.0
1569490492.86,0,0,0.0,0.0,0.0
1569490492.9,0,0,0.0,0.0,0.0
1569490492.94,0,0,0.0,0.0,0.0
1569490492.98,0,0,0.0,0.0,0.0
1569490493.02,0,0,0.0,0.0,0.0
1569490493.06,0,0,0.0,0.0,0.0
1569490493.1,0,0,0.0,0.0,0.0
1569490493.14,0,0,0.0,0.0,0.0
1569490493.18,0,0,0.0,0.0,0.0
1569490493.22,0,0,0.0,0.0,0.0
1569490493.26,0,0,0.0,0.0,0.0
1569490493.3,0,0,0.0,0.0,0.0
1569490493.34,0,0,0.0,0.0,0.0
1569490493.38,0,0,0.0,0.0,0.0
1569490493.42,0,0,0.0,0.0,0.0
1569490493.46,0,0,0.0,0.0,0.0
1569490493.5,0,0,0.0,0.0,0.0
1569490493.54,0,0,0.0,0.0,0.0
1569490493.58,0,0,0.0,0.0,0.0
1569490493.62,0,0,0.0,0.0,0.0
1569490493.66,0,0,0.0,0.0,0.0
1569490493.7,0,0,0.0,0.0,0.0
1569490493.74,0,0,0.0,0.0,0.0
1569490493.78,0,0,0.0,0.0,0.0
1569490493.82,0,0,0.0,0.0,0.0
1569490493.86,0,0,0.0,0.0,0.0
1569490493.9,0,0,0.0,0.0,0.0
1569490493.94,0,0,0.0,0.0,0.0
1569490493.98,0,0,0.0,0.0,0.0
1569490494.02,0,0,0.0,0.0,0.0
1569490494.06,0,0,0.0,0.0,0.0
1569490494.1,0,0,0.0,0.0,0.0
1569490494.14,0,0,0.0,0.0,0.0
1569490494.18,0,0,0.0,0.0,0.0
1569490494.22,0,0,0.0,0.0,0.0
1569490494.26,0,0,0.0,0.0,0.0
1569490494.3,0,0,0.0,0.0,0.0
1569490494.34,0,0,0.0,0.0,0.0
1569490494.38,0,0,0.0,0.0,0.0
1569490494.42,0,0,0.0,0.0,0.0
1569490494.46,0,0,0.0,0.0,0.0
1569490494.5,0,0,0.0,0.0,0.0
1569490494.54,0,0,0.0,0.0,0.0
1569490494.58,0,0,0.0,0.0,0.0
1569490494.62,0,0,0.0,0.0,0.0
1569490494.66,0,0,0.0,0.0,0.0
1569490494.7,0,0,0.0,0.0,0.0
1569490494.74,0,0,0.0,0.0,0.0
1569490494.78,0,0,0.0,0.0,0.0
1569490494.82,0,0,0.0,0.0,0.0
1569490494.86,0,0,0.0,0.0,0.0
1569490494.9,0,0,0.0,0.0,0.0
1569490494.94,0,0,0.0,0.0,0.0
1569490494.98,0,0,0.0,0.0,0.0
1569490495.02,0.207999944687,0.0,0.0,0.0,0.0
1569490495.06,0.200000047684,0.0,0.0,0.0,0.0
1569490495.1,0.200000047684,-0.0133333206177,0.0,-0.0,0.0
1569490495.14,0.240000009537,0.0,0.0,0.0,0.0
1569490495.18,0.256000041962,0.0133333206177,0.0,-0.0,0.0
1569490495.22,0.240000009537,0.0,0.0,-0.0,0.0
1569490495.26,0.248000025749,0.0133333206177,0.0,-0.0,0.0
1569490495.3,0.256000041962,0.0,0.0,-0.0,743.606464373
1569490495.34,0.264000058174,0.0,0.466105222261,-0.0,0.0
1569490495.38,0.264000058174,0.0,0.468551028258,-0.0,549.798657718
1569490495.42,0.248000025749,0.0,0.0,-0.0,550.257077053
1569490495.46,0.231999993324,0.0,0.467235352992,-0.0,554.472887938
1569490495.5,0.231999993324,0.0,0.465869167749,-0.0,1074.70322963
1569490495.54,0.240000009537,0.0,0.467939419164,-0.0,0.0
1569490495.58,0.256000041962,0.0133333206177,0.0,-0.0,1137.79835428
1569490495.62,0.256000041962,0.0,0.46617207358,-0.00839874341056,527.99570316
1569490495.66,0.256000041962,0.0,0.466819293016,-0.0,1187.74694951
1569490495.7,0.231999993324,0.0,0.472442150309,-0.0,1059.34601785
1569490495.74,0.175999999046,0.0,0.466212193577,-0.0,542.535269566
1569490495.78,0.159999966621,0.0,0.47273533087,-0.0,1497.25273679
1569490495.82,0.175999999046,0.0,0.921863616297,-0.0,1122.35860781
1569490495.86,0.200000047684,0.0,0.471692532346,-0.0,533.632497964
1569490495.9,0.223999977112,0.0,0.939657707301,-0.0,1101.69611431
1569490495.94,0.231999993324,0.0,0.466109678419,-0.0,1149.83843848
1569490495.98,0.223999977112,0.0,0.48504825341,-0.0,1081.78065625
1569490496.02,0.231999993324,0.0133333206177,0.466020571444,-0.0,1103.35126035
1569490496.06,0.240000009537,0.0133333206177,0.93839168787,-0.0169064417448,1099.68060128
1569490496.1,0.231999993324,0.0,0.929996569191,-0.0167551919131,1107.03352004
1569490496.14,0.231999993324,0.0,0.0,-0.0,1096.25072602
1569490496.18,0.231999993324,0.0,0.935789021839,-0.0,1607.71570376
1569490496.22,0.240000009537,0.0,0.932210444522,-0.0,556.683910928
1569490496.26,0.215999960899,0.0,0.465255655533,-0.0,1111.0281254
1569490496.3,0.215999960899,0.0,0.465918140531,-0.0,2189.7204025
1569490496.34,0.207999944687,0.0,1.39365234952,-0.0,1123.59467086
1569490496.38,0.207999944687,0.0,0.932076780226,-0.0,1110.36797797
1569490496.42,0.215999960899,0.0,0.936732955661,-0.0,1057.38163932
1569490496.46,0.207999944687,0.0,0.467307007987,-0.0,1631.06586702
1569490496.5,0.207999944687,0.0,0.466399511573,-0.0,1679.73230178
1569490496.54,0.207999944687,0.0,0.930005439227,-0.0,1121.46499427
1569490496.58,0.207999944687,0.0,0.937552573354,-0.0,1100.89287589
1569490496.62,0.207999944687,0.0,0.932130241345,-0.0,1723.25641697
1569490496.66,0.207999944687,0.0,0.465864716189,-0.0,1085.8820822
1569490496.7,0.207999944687,0.0,0.466604842165,-0.0,1644.57667978
1569490496.74,0.200000047684,0.0,1.39968056911,-0.0,1634.38025689
1569490496.78,0.207999944687,0.0,0.929269801645,-0.0,1470.01214991
1569490496.82,0.215999960899,0.0,0.937949386648,-0.0,1103.29321401
1569490496.86,0.223999977112,0.0,0.466998152696,-0.0,1708.11851798
1569490496.9,0.223999977112,0.0133333206177,1.39966717478,-0.0,1073.68227042
1569490496.94,0.231999993324,0.0,0.467056311606,-0.00841467419817,1686.8681741
1569490496.98,0.223999977112,0.0,0.469055908095,-0.00845069973206,1617.58113173
1569490497.02,0.223999977112,0.0,0.0,-0.0,1662.63717032
1569490497.06,0.223999977112,0.0,1.39326735535,-0.0,1645.58036804
1569490497.1,0.223999977112,0.0133333206177,0.932745485289,-0.0,1104.35190657
1569490497.14,0.231999993324,0.0,0.931925340354,-0.0,2151.96739161
1569490497.18,0.231999993324,0.0,1.41852234461,-0.0,1101.59323439
1569490497.22,0.223999977112,0.0,0.932130241345,-0.0,2297.91299901
1569490497.26,0.223999977112,0.0,0.466221110069,-0.0,1086.51342717
1569490497.3,0.223999977112,0.0,0.932219356838,-0.0167952385485,1475.26305505
1569490497.34,0.223999977112,0.0,0.931026623063,-0.0,2149.14947764
1569490497.38,0.223999977112,0.0,0.942400358435,-0.0,1679.98148621
1569490497.42,0.223999977112,0.0266666412354,0.927660783608,-0.0,1672.36013728
1569490497.46,0.231999993324,0.0,0.932041142887,-0.0335847102973,1613.68116867
1569490497.5,0.223999977112,0.0,1.38273006135,-0.0,1689.39469162
1569490497.54,0.231999993324,0.0,1.38273006135,-0.0,2175.11789246
1569490497.58,0.231999993324,0.0,1.39290910366,-0.0,1634.70111033
1569490497.62,0.223999977112,-0.0133333206177,0.933057876125,-0.0,1640.06094135
1569490497.66,0.223999977112,0.0,0.469516656972,0.00845900076898,1692.07035662
1569490497.7,0.223999977112,0.0,0.933808468556,-0.0,2230.59090479
1569490497.74,0.223999977112,0.0,1.39988151481,-0.0,1612.01812923
1569490497.78,0.231999993324,0.0,0.933593890377,-0.0,2241.18552294
1569490497.82,0.223999977112,-0.0133333206177,0.932575989275,-0.0,1647.15048696
1569490497.86,0.231999993324,0.0,0.942819518928,0.0169862153285,2207.65752383
1569490497.9,0.231999993324,0.0,1.38921792893,-0.0,2201.63165323
1569490497.94,0.223999977112,0.0,1.38921792893,-0.0,1673.89272538
1569490497.98,0.231999993324,0.0,1.38675484664,-0.0,1635.89125473
1569490498.02,0.223999977112,0.0,0.934488617329,-0.0,2200.27138561
1569490498.06,0.223999977112,0.0,0.470527140049,-0.0,2210.91590624
1569490498.1,0.231999993324,0.0,0.92735199565,-0.0,2167.99733514
1569490498.14,0.223999977112,0.0,0.932647348509,-0.0,1648.03259794
1569490498.18,0.223999977112,0.0,1.40850927784,-0.0,1704.11903501
1569490498.22,0.223999977112,0.0,0.935798002712,-0.0,2199.02808442
1569490498.26,0.223999977112,0.0,0.467136863246,-0.0,2159.04461222
1569490498.3,0.223999977112,0.0,0.93234414716,-0.0,2256.30957006
1569490498.34,0.223999977112,0.0133333206177,1.40051151846,-0.0,1745.81619062
1569490498.38,0.215999960899,0.0,0.933540261241,-0.0,2251.18293934
1569490498.42,0.215999960899,0.0,0.466025025983,-0.00839609414197,2099.3796751
1569490498.46,0.215999960899,0.0,0.465860264713,-0.0,2324.5011238
1569490498.5,0.215999960899,0.0,0.93662498114,-0.0168746120464,2161.3810399
1569490498.54,0.215999960899,0.0133333206177,0.941335910475,-0.0,1672.32062376
1569490498.58,0.215999960899,0.0,0.91430013021,-0.0164723985607,2144.59521185
1569490498.62,0.223999977112,0.0,1.42668598435,-0.0,2213.04161244
1569490498.66,0.223999977112,0.0,0.943878189907,-0.0,2259.19934885
1569490498.7,0.223999977112,0.0133333206177,0.935358142552,-0.0,1637.40504902
1569490498.74,0.223999977112,0.0,0.935358142552,-0.0,2258.86137607
1569490498.78,0.223999977112,0.0,0.934220019225,-0.0168312832861,2137.22093471
1569490498.82,0.231999993324,0.0,0.927210903898,-0.0,2701.92741557
1569490498.86,0.223999977112,-0.0133333206177,1.395873532,-0.0,1690.7163204
1569490498.9,0.223999977112,0.0,0.466247861594,-0.0,2231.75140709
1569490498.94,0.231999993324,0.0,0.934909731695,-0.0,2208.09658626
1569490498.98,0.231999993324,0.0,0.935196665099,-0.0,2161.3810399
1569490499.02,0.223999977112,0.0,1.39856971151,-0.0,1675.89425456
1569490499.06,0.231999993324,0.0,0.936849956155,-0.0,2738.49546737
1569490499.1,0.231999993324,0.0,1.40031039186,-0.0,1613.75475236
1569490499.14,0.223999977112,0.0,1.40031039186,-0.0,2231.87016289
